"Practice.Code","ICB.NAME","IMD","IMD_quintile"
"L81047","Bristol, North Somerset and South Gloucestershire",11.58603638,1
"L81050","Bristol, North Somerset and South Gloucestershire",10.96562006,1
"L81051","Bristol, North Somerset and South Gloucestershire",31.24384578,4
"L81053","Bristol, North Somerset and South Gloucestershire",27.19937075,4
"L81054","Bristol, North Somerset and South Gloucestershire",44.74329582,5
"L81055","Bristol, North Somerset and South Gloucestershire",18.88624093,3
"L81058","Bristol, North Somerset and South Gloucestershire",20.21589249,3
"L81059","Bath and North East Somerset, Swindon and Wiltshire",9.976736582,1
"L81061","Bristol, North Somerset and South Gloucestershire",36.68394016,5
"L81062","Bristol, North Somerset and South Gloucestershire",24.51286395,3
"L81063","Bristol, North Somerset and South Gloucestershire",19.29634929,3
"L81064","Bath and North East Somerset, Swindon and Wiltshire",13.87646645,2
"L81065","Bath and North East Somerset, Swindon and Wiltshire",11.20710805,1
"L81066","Bristol, North Somerset and South Gloucestershire",20.88491687,3
"L81067","Bristol, North Somerset and South Gloucestershire",33.7329512,5
"L81068","Bath and North East Somerset, Swindon and Wiltshire",10.53713315,1
"L81069","Bath and North East Somerset, Swindon and Wiltshire",28.45903336,4
"L81070","Bath and North East Somerset, Swindon and Wiltshire",8.933077876,1
"L81071","Bath and North East Somerset, Swindon and Wiltshire",11.1124089,1
"L81072","Bath and North East Somerset, Swindon and Wiltshire",10.06660251,1
"L81073","Bath and North East Somerset, Swindon and Wiltshire",13.70338992,2
"L81075","Bristol, North Somerset and South Gloucestershire",20.26175327,3
"L81077","Bristol, North Somerset and South Gloucestershire",23.50148167,3
"L81078","Bristol, North Somerset and South Gloucestershire",13.08860534,2
"L81079","Bristol, North Somerset and South Gloucestershire",11.35757483,1
"L81081","Bristol, North Somerset and South Gloucestershire",10.04390576,1
"L81082","Bristol, North Somerset and South Gloucestershire",26.97353504,4
"L81083","Bristol, North Somerset and South Gloucestershire",59.56963126,5
"L81084","Bristol, North Somerset and South Gloucestershire",24.15154208,3
"L81085","Bristol, North Somerset and South Gloucestershire",10.79144729,1
"L81086","Bristol, North Somerset and South Gloucestershire",11.14019187,1
"L81087","Bristol, North Somerset and South Gloucestershire",27.28741748,4
"L81089","Bristol, North Somerset and South Gloucestershire",42.74814388,5
"L81090","Bristol, North Somerset and South Gloucestershire",12.65221448,1
"L81091","Bristol, North Somerset and South Gloucestershire",11.05484197,1
"L81094","Bristol, North Somerset and South Gloucestershire",51.93200251,5
"L81095","Bristol, North Somerset and South Gloucestershire",46.36963597,5
"L81098","Bristol, North Somerset and South Gloucestershire",31.31714078,4
"L81101","Bath and North East Somerset, Swindon and Wiltshire",11.59087873,1
"L81103","Bristol, North Somerset and South Gloucestershire",11.04261932,1
"L81106","Bristol, North Somerset and South Gloucestershire",9.752645758,1
"L81117","Bristol, North Somerset and South Gloucestershire",11.70665893,1
"L81118","Bristol, North Somerset and South Gloucestershire",10.44483712,1
"L81120","Bristol, North Somerset and South Gloucestershire",22.01353521,3
"L81122","Bath and North East Somerset, Swindon and Wiltshire",9.52809775,1
"L81123","Bath and North East Somerset, Swindon and Wiltshire",14.12541197,2
"L81125","Bristol, North Somerset and South Gloucestershire",20.49142356,3
"L81127","Bristol, North Somerset and South Gloucestershire",9.823188183,1
"L81130","Bristol, North Somerset and South Gloucestershire",12.4195398,1
"L81131","Bristol, North Somerset and South Gloucestershire",7.679921131,1
"L81132","Bath and North East Somerset, Swindon and Wiltshire",13.66239996,2
"L81133","Bristol, North Somerset and South Gloucestershire",13.89608051,2
"L81600","Bristol, North Somerset and South Gloucestershire",6.810056317,1
"L81617","Bath and North East Somerset, Swindon and Wiltshire",7.964193915,1
"L81622","Bristol, North Somerset and South Gloucestershire",12.8554985,2
"L81632","Bristol, North Somerset and South Gloucestershire",8.363122286,1
"L81642","Bristol, North Somerset and South Gloucestershire",10.33850732,1
"L81643","Bristol, North Somerset and South Gloucestershire",18.71839109,3
"L81644","Bath and North East Somerset, Swindon and Wiltshire",12.78241381,2
"L81649","Bristol, North Somerset and South Gloucestershire",7.301221008,1
"L81669","Bristol, North Somerset and South Gloucestershire",23.48448072,3
"L81670","Bristol, North Somerset and South Gloucestershire",55.51861385,5
"L82001","Cornwall and the Isles of Scilly",18.16243601,2
"L82003","Cornwall and the Isles of Scilly",19.19302122,3
"L82004","Cornwall and the Isles of Scilly",18.02082063,2
"L82006","Cornwall and the Isles of Scilly",17.60078273,2
"L82007","Cornwall and the Isles of Scilly",26.47701753,4
"L82008","Cornwall and the Isles of Scilly",22.71297819,3
"L82009","Cornwall and the Isles of Scilly",27.69909904,4
"L82010","Cornwall and the Isles of Scilly",28.1843899,4
"L82011","Cornwall and the Isles of Scilly",27.11191645,4
"L82012","Cornwall and the Isles of Scilly",20.48264461,3
"L82013","Cornwall and the Isles of Scilly",21.17684634,3
"L82015","Cornwall and the Isles of Scilly",19.18784813,3
"L82016","Cornwall and the Isles of Scilly",24.70191374,4
"L82017","Cornwall and the Isles of Scilly",12.10130623,1
"L82018","Cornwall and the Isles of Scilly",19.56152145,3
"L82022","Cornwall and the Isles of Scilly",25.49157743,4
"L82023","Cornwall and the Isles of Scilly",21.15070772,3
"L82025","Cornwall and the Isles of Scilly",20.46249991,3
"L82026","Cornwall and the Isles of Scilly",23.52278662,3
"L82028","Cornwall and the Isles of Scilly",19.1985627,3
"L82029","Cornwall and the Isles of Scilly",22.21539516,3
"L82030","Cornwall and the Isles of Scilly",24.16401275,3
"L82035","Cornwall and the Isles of Scilly",18.82180319,3
"L82036","Cornwall and the Isles of Scilly",24.02871002,3
"L82038","Cornwall and the Isles of Scilly",25.51738263,4
"L82039","Cornwall and the Isles of Scilly",20.70800804,3
"L82041","Cornwall and the Isles of Scilly",31.33305433,4
"L82042","Cornwall and the Isles of Scilly",27.71671691,4
"L82043","Cornwall and the Isles of Scilly",20.69159247,3
"L82044","Cornwall and the Isles of Scilly",34.97265767,5
"L82045","Cornwall and the Isles of Scilly",18.1845679,2
"L82046","Cornwall and the Isles of Scilly",16.21122865,2
"L82047","Cornwall and the Isles of Scilly",24.61929716,4
"L82048","Cornwall and the Isles of Scilly",19.44803295,3
"L82049","Cornwall and the Isles of Scilly",19.87327023,3
"L82050","Cornwall and the Isles of Scilly",26.96251404,4
"L82051","Cornwall and the Isles of Scilly",31.36383829,4
"L82052","Cornwall and the Isles of Scilly",17.80930544,2
"L82054","Cornwall and the Isles of Scilly",19.13068272,3
"L82056","Cornwall and the Isles of Scilly",20.00116869,3
"L82057","Cornwall and the Isles of Scilly",22.32004254,3
"L82058","Cornwall and the Isles of Scilly",24.80762939,4
"L82059","Cornwall and the Isles of Scilly",18.27249401,3
"L82061","Cornwall and the Isles of Scilly",14.8174614,2
"L82066","Cornwall and the Isles of Scilly",16.59249243,2
"L82068","Cornwall and the Isles of Scilly",24.71803338,4
"L82070","Cornwall and the Isles of Scilly",30.06172101,4
"L82618","Cornwall and the Isles of Scilly",26.34417365,4
"L82620","Cornwall and the Isles of Scilly",25.78984078,4
"L82622","Cornwall and the Isles of Scilly",16.41615416,2
"L83002","Devon",14.77722418,2
"L83003","Devon",24.10099203,3
"L83004","Devon",15.46967127,2
"L83005","Devon",20.68721771,3
"L83006","Devon",34.66112408,5
"L83007","Devon",12.03990882,1
"L83008","Devon",24.92545202,4
"L83010","Devon",17.3975842,2
"L83011","Devon",10.78202908,1
"L83012","Devon",23.19864595,3
"L83013","Devon",27.17906698,4
"L83014","Devon",24.24070395,3
"L83015","Devon",37.70737904,5
"L83016","Devon",14.32101472,2
"L83018","Devon",28.44988873,4
"L83019","Devon",23.01008032,3
"L83020","Devon",16.50629231,2
"L83021","Devon",12.62434735,1
"L83023","Devon",21.07031951,3
"L83024","Devon",17.98692681,2
"L83025","Devon",22.73785615,3
"L83026","Devon",19.34174904,3
"L83027","Devon",40.45539179,5
"L83028","Devon",34.06448609,5
"L83029","Devon",33.80960473,5
"L83030","Devon",40.72978655,5
"L83031","Devon",11.80827117,1
"L83034","Devon",18.43524708,3
"L83035","Devon",19.48591799,3
"L83036","Devon",12.61105509,1
"L83038","Devon",18.21649539,2
"L83039","Devon",28.25186484,4
"L83040","Devon",13.4143526,2
"L83041","Devon",12.10161251,1
"L83042","Devon",17.03734347,2
"L83043","Devon",17.58808936,2
"L83044","Devon",15.11334122,2
"L83045","Devon",12.20627086,1
"L83046","Devon",17.63773577,2
"L83048","Devon",17.70816332,2
"L83049","Devon",14.48391236,2
"L83050","Devon",21.29414208,3
"L83051","Devon",17.46388032,2
"L83052","Devon",19.45183766,3
"L83053","Devon",14.3334688,2
"L83054","Devon",12.44776689,1
"L83055","Devon",20.36604458,3
"L83056","Devon",13.63564395,2
"L83057","Devon",13.11927053,2
"L83058","Devon",20.11023153,3
"L83059","Devon",16.16792528,2
"L83064","Devon",12.21478763,1
"L83066","Devon",15.80406042,2
"L83067","Devon",10.06260259,1
"L83068","Devon",25.33428166,4
"L83069","Devon",26.78074018,4
"L83070","Devon",20.13382953,3
"L83071","Devon",36.27760304,5
"L83072","Devon",30.53042652,4
"L83073","Devon",22.23549252,3
"L83075","Devon",15.90659349,2
"L83076","Devon",33.41138662,5
"L83077","Devon",14.5939253,2
"L83079","Devon",12.99574491,2
"L83081","Devon",10.33538653,1
"L83082","Devon",16.46083866,2
"L83083","Devon",23.20412799,3
"L83084","Devon",16.35872198,2
"L83085","Devon",20.22659772,3
"L83086","Devon",13.3804089,2
"L83087","Devon",19.96309007,3
"L83088","Devon",13.66265622,2
"L83089","Devon",20.2457196,3
"L83092","Devon",12.74387844,1
"L83094","Devon",15.30502486,2
"L83095","Devon",9.267377612,1
"L83096","Devon",26.8192877,4
"L83097","Devon",10.53956112,1
"L83098","Devon",14.96853319,2
"L83099","Devon",15.77375426,2
"L83100","Devon",11.75218886,1
"L83101","Devon",17.52302911,2
"L83102","Devon",14.80450101,2
"L83103","Devon",28.65420208,4
"L83105","Devon",19.72142121,3
"L83106","Devon",24.36557451,3
"L83111","Devon",30.36778703,4
"L83112","Devon",36.35536895,5
"L83113","Devon",40.02347838,5
"L83115","Devon",23.21900569,3
"L83116","Devon",8.745037456,1
"L83118","Devon",30.11229718,4
"L83120","Devon",14.01917663,2
"L83127","Devon",16.73419179,2
"L83128","Devon",13.91718122,2
"L83129","Devon",23.66687128,3
"L83131","Devon",24.62175285,4
"L83134","Devon",14.11909884,2
"L83136","Devon",16.13355061,2
"L83137","Devon",21.55912088,3
"L83143","Devon",12.9839782,2
"L83146","Devon",17.95156337,2
"L83147","Devon",20.36153204,3
"L83148","Devon",16.02298824,2
"L83607","Devon",30.47987265,4
"L83616","Devon",16.81691026,2
"L83624","Devon",45.30117609,5
"L83627","Devon",10.62842232,1
"L83628","Devon",16.70366707,2
"L83639","Devon",7.766220088,1
"L83646","Devon",35.20356626,5
"L83648","Devon",22.04725345,3
"L83651","Devon",54.33342494,5
"L83655","Devon",26.00775593,4
"L83657","Devon",14.84201304,2
"L83663","Devon",24.51085575,3
"L83666","Devon",24.51637643,3
"L84003","Gloucestershire",15.37206268,2
"L84004","Gloucestershire",9.785194993,1
"L84005","Gloucestershire",9.008629334,1
"L84006","Gloucestershire",16.00835293,2
"L84007","Gloucestershire",11.92503749,1
"L84008","Gloucestershire",17.83732604,2
"L84009","Gloucestershire",17.68995875,2
"L84010","Gloucestershire",10.35786421,1
"L84011","Gloucestershire",18.63422318,3
"L84012","Gloucestershire",10.15088437,1
"L84014","Gloucestershire",9.61500344,1
"L84015","Gloucestershire",7.279687477,1
"L84016","Gloucestershire",6.049010337,1
"L84018","Gloucestershire",11.81010523,1
"L84021","Gloucestershire",17.02670898,2
"L84022","Gloucestershire",17.25751383,2
"L84023","Gloucestershire",14.89245806,2
"L84024","Gloucestershire",17.72103247,2
"L84025","Gloucestershire",11.12315097,1
"L84026","Gloucestershire",22.28991936,3
"L84027","Gloucestershire",7.562643105,1
"L84028","Gloucestershire",22.30597809,3
"L84029","Gloucestershire",20.32743817,3
"L84030","Gloucestershire",12.19786738,1
"L84031","Gloucestershire",11.95615185,1
"L84032","Gloucestershire",12.7520449,1
"L84033","Gloucestershire",12.71992392,1
"L84034","Gloucestershire",19.00104382,3
"L84036","Gloucestershire",9.648265025,1
"L84037","Gloucestershire",16.13787781,2
"L84038","Gloucestershire",11.02519633,1
"L84039","Gloucestershire",11.99895876,1
"L84040","Gloucestershire",6.218735532,1
"L84041","Gloucestershire",13.93126337,2
"L84043","Gloucestershire",10.27143962,1
"L84045","Gloucestershire",15.3590098,2
"L84046","Gloucestershire",23.30210693,3
"L84047","Gloucestershire",9.866593535,1
"L84048","Gloucestershire",8.441848578,1
"L84049","Gloucestershire",17.33629109,2
"L84050","Gloucestershire",20.63511193,3
"L84051","Gloucestershire",7.237167718,1
"L84052","Gloucestershire",34.90064182,5
"L84053","Gloucestershire",8.507974883,1
"L84054","Gloucestershire",14.14611464,2
"L84058","Gloucestershire",20.60817782,3
"L84059","Gloucestershire",16.01822356,2
"L84060","Gloucestershire",11.39521749,1
"L84063","Gloucestershire",13.56615489,2
"L84065","Gloucestershire",9.357503534,1
"L84067","Gloucestershire",10.14555511,1
"L84068","Gloucestershire",12.63237761,1
"L84069","Gloucestershire",19.28458799,3
"L84070","Gloucestershire",13.48898099,2
"L84071","Gloucestershire",19.00986039,3
"L84072","Gloucestershire",12.67969146,1
"L84073","Gloucestershire",13.12895214,2
"L84075","Gloucestershire",13.04381341,2
"L84077","Gloucestershire",12.38427772,1
"L84078","Gloucestershire",10.13598038,1
"L84080","Gloucestershire",12.30861274,1
"L84081","Gloucestershire",31.59591849,4
"L84084","Gloucestershire",15.40854344,2
"L84085","Gloucestershire",19.96967726,3
"L84606","Gloucestershire",16.4432268,2
"L84613","Gloucestershire",13.80501894,2
"L84615","Gloucestershire",19.87991497,3
"L84616","Gloucestershire",15.09352644,2
"L84617","Gloucestershire",14.79140528,2
"L85001","Somerset",17.74693683,2
"L85002","Somerset",14.75732288,2
"L85003","Somerset",26.28960779,4
"L85004","Somerset",17.01418641,2
"L85006","Somerset",19.18644829,3
"L85007","Somerset",14.9081926,2
"L85008","Somerset",18.10250181,2
"L85009","Somerset",27.01524103,4
"L85010","Somerset",25.23189223,4
"L85011","Somerset",10.94521057,1
"L85012","Somerset",17.82094914,2
"L85013","Somerset",18.00820022,2
"L85014","Somerset",25.434883,4
"L85015","Somerset",18.3593512,3
"L85016","Somerset",21.0347581,3
"L85017","Somerset",20.51872584,3
"L85018","Somerset",17.4932349,2
"L85019","Somerset",20.97190282,3
"L85020","Somerset",14.01760247,2
"L85021","Somerset",9.767131022,1
"L85022","Somerset",18.3632984,3
"L85023","Somerset",18.67644829,3
"L85024","Somerset",18.1371538,2
"L85025","Somerset",26.80699945,4
"L85026","Somerset",14.53846019,2
"L85027","Somerset",15.9107391,2
"L85028","Somerset",20.26781358,3
"L85029","Somerset",15.51549475,2
"L85030","Somerset",20.53712878,3
"L85031","Somerset",14.3701198,2
"L85032","Somerset",14.80572767,2
"L85033","Somerset",17.59977984,2
"L85034","Somerset",14.95495896,2
"L85035","Somerset",24.68107773,4
"L85036","Somerset",13.65598368,2
"L85037","Somerset",17.82809257,2
"L85038","Somerset",16.62030258,2
"L85039","Somerset",18.72191322,3
"L85040","Somerset",13.43433735,2
"L85042","Somerset",27.96346709,4
"L85043","Somerset",15.69840429,2
"L85044","Somerset",14.75455632,2
"L85046","Somerset",17.40364761,2
"L85047","Somerset",22.67955952,3
"L85048","Somerset",20.79644531,3
"L85050","Somerset",17.99477844,2
"L85051","Somerset",28.40841715,4
"L85052","Somerset",18.95131627,3
"L85053","Somerset",16.36474549,2
"L85054","Somerset",16.39888833,2
"L85055","Somerset",11.57611836,1
"L85056","Somerset",18.15554699,2
"L85061","Somerset",16.97168983,2
"L85062","Somerset",25.60153156,4
"L85064","Somerset",24.54831556,3
"L85065","Somerset",24.24482767,3
"L85066","Somerset",14.0124931,2
"L85601","Somerset",13.75285215,2
"L85607","Somerset",24.44403056,3
"L85609","Somerset",12.92355458,2
"L85611","Somerset",15.02010734,2
"L85619","Somerset",20.65782361,3
"L85624","Somerset",15.76633215,2
"M81001","Herefordshire and Worcestershire",23.17187963,3
"M81002","Herefordshire and Worcestershire",25.41432892,4
"M81003","Herefordshire and Worcestershire",25.5876548,4
"M81004","Herefordshire and Worcestershire",17.12096575,2
"M81005","Herefordshire and Worcestershire",28.12836522,4
"M81006","Herefordshire and Worcestershire",13.45730654,2
"M81007","Herefordshire and Worcestershire",9.072145045,1
"M81008","Herefordshire and Worcestershire",22.81786082,3
"M81009","Herefordshire and Worcestershire",20.04582998,3
"M81010","Herefordshire and Worcestershire",26.66583966,4
"M81011","Herefordshire and Worcestershire",16.54892238,2
"M81012","Herefordshire and Worcestershire",15.29572204,2
"M81015","Herefordshire and Worcestershire",20.51350531,3
"M81016","Herefordshire and Worcestershire",23.71729549,3
