"Practice.Code","prop65","IMD","Practice.Rurality"
"B82064",23.44967,8.70217855,"Rural"
"B82066",28.50472,10.2039128,"Rural"
"B82068",31.51599,14.49906618,"Rural"
"B82071",27.23179,5.512422974,"Rural"
"B82072",29.66579,11.6936446,"Rural"
"B82073",21.58267,11.48098962,"Rural"
"B82077",31.70209,14.72275679,"Rural"
"B82078",34.79537,11.87241063,"Rural"
"B82079",31.79711,12.79738542,"Rural"
"B82080",25.55718,7.19761548,"Rural"
"B82081",24.20741,5.251815061,"Rural"
"B82086",29.54823,23.94330714,"Rural"
"B82101",31.11835,19.96701417,"Rural"
"B82609",26.35271,14.52405269,"Rural"
"B82619",29.13534,12.95081146,"Rural"
"B82622",35.31646,16.79080552,"Rural"
"B82628",34.88486,21.36926178,"Rural"
"B84004",22.2855,18.11637678,"Rural"
"B84007",20.92316,14.13239705,"Rural"
"B85005",26.43764,7.544629793,"Rural"
"B85032",22.73158,15.31385499,"Rural"
"B86034",25.92813,9.674477742,"Rural"
"B86673",25.2211,11.24316352,"Rural"
"C81002",24.62344,13.86505885,"Rural"
"C81013",33.14298,6.459631411,"Rural"
"C81016",29.24391,10.33837912,"Rural"
"C81017",22.7823,13.24029852,"Rural"
"C81018",26.18832,13.37943307,"Rural"
"C81037",25.36078,13.2729567,"Rural"
"C81039",29.60092,7.245211052,"Rural"
"C81046",27.4535,10.09629952,"Rural"
"C81048",26.60227,6.392932083,"Rural"
"C81057",24.60006,8.547209414,"Rural"
"C81062",27.72697,13.43448636,"Rural"
"C81075",27.67034,11.76465042,"Rural"
"C81082",27.22414,19.86357445,"Rural"
"C81086",24.86195,12.91794281,"Rural"
"C81092",30.73835,8.172550909,"Rural"
"C81094",30.09941,12.21469198,"Rural"
"C81096",22.83039,28.11489225,"Rural"
"C81108",20.18767,9.597857474,"Rural"
"C81110",15.26843,7.454451761,"Rural"
"C81611",31.59214,13.11576146,"Rural"
"C82001",22.89627,6.698853439,"Rural"
"C82002",23.27445,8.196270308,"Rural"
"C82007",22.06406,12.53522358,"Rural"
"C82010",26.63393,8.618890828,"Rural"
"C82012",20.15869,14.03485076,"Rural"
"C82016",24.13025,10.78870408,"Rural"
"C82017",22.16872,13.39754413,"Rural"
"C82022",27.09776,8.945177118,"Rural"
"C82025",24.32706,9.108680482,"Rural"
"C82027",22.54261,9.387823861,"Rural"
"C82028",27.85484,9.921997322,"Rural"
"C82032",22.49671,10.61532059,"Rural"
"C82034",23.20454,8.061771272,"Rural"
"C82040",19.32688,8.566154672,"Rural"
"C82044",25.34816,8.422575855,"Rural"
"C82051",26.50228,10.44634385,"Rural"
"C82062",23.79849,7.973874225,"Rural"
"C82076",26.47098,9.329430676,"Rural"
"C82077",25.72446,9.208407634,"Rural"
"C82093",19.05458,5.947198813,"Rural"
"C82102",24.03407,12.76525633,"Rural"
"C82109",23.84744,10.90076295,"Rural"
"C82600",16.23529,13.04731978,"Rural"
"C82611",18.84102,9.062526668,"Rural"
"C82644",15.3403,12.94401839,"Rural"
"C82649",28.10332,11.46859852,"Rural"
"C82650",19.93683,10.89179969,"Rural"
"C83002",25.66141,7.78812107,"Rural"
"C83005",31.43123,26.88080512,"Rural"
"C83011",23.2623,13.17051542,"Rural"
"C83013",28.07813,13.71388741,"Rural"
"C83015",28.22432,21.32129322,"Rural"
"C83020",26.69017,11.60295478,"Rural"
"C83024",27.79751,14.2479352,"Rural"
"C83027",29.50172,20.36246857,"Rural"
"C83028",25.8261,20.91213914,"Rural"
"C83029",23.97361,11.45015789,"Rural"
"C83030",26.42589,25.41742035,"Rural"
"C83031",30.30568,9.833666015,"Rural"
"C83032",34.1281,29.78016125,"Rural"
"C83033",27.9668,17.8397971,"Rural"
"C83036",27.29091,17.39703074,"Rural"
"C83037",22.85184,10.64951692,"Rural"
"C83038",28.17532,11.9865221,"Rural"
"C83039",31.0486,17.77440562,"Rural"
"C83042",32.18962,25.03655057,"Rural"
"C83043",28.24853,18.22759154,"Rural"
"C83046",18.47037,11.46196365,"Rural"
"C83049",21.57596,27.7681453,"Rural"
"C83052",22.56935,18.08428916,"Rural"
"C83053",23.71331,16.06759558,"Rural"
"C83055",30.19057,25.74501372,"Rural"
"C83057",19.65704,20.10288437,"Rural"
"C83058",30.81027,7.617507209,"Rural"
"C83061",31.0668,13.14289772,"Rural"
"C83062",24.77702,13.21249884,"Rural"
"C83063",29.13809,24.50930207,"Rural"
"C83065",25.14854,20.99800926,"Rural"
"C83067",30.46149,9.414592922,"Rural"
"C83074",31.01894,17.11731271,"Rural"
"C83083",23.43811,18.22264019,"Rural"
"C83611",17.82164,9.866766141,"Rural"
"C83613",26.06352,17.86399923,"Rural"
"C83614",26.83196,25.70281068,"Rural"
"C83617",20.99292,16.80570092,"Rural"
"C83634",37.80541,14.0807159,"Rural"
"C83635",32.99839,18.57548187,"Rural"
"C83641",34.58254,14.86781125,"Rural"
"C83643",31.04907,25.41586243,"Rural"
"C83649",24.17712,15.25164451,"Rural"
"C83650",29.2164,24.09332477,"Rural"
"C83653",24.71094,15.8480751,"Rural"
"C84005",26.12793,6.315713629,"Rural"
"C84008",25.5603,18.28266282,"Rural"
"C84017",22.38577,9.182950475,"Rural"
"C84021",20.42962,27.7655933,"Rural"
"C84025",26.2123,7.665032827,"Rural"
"C84037",24.90388,15.65132916,"Rural"
"C84045",30.12434,13.56240897,"Rural"
"C84047",26.69367,13.43746215,"Rural"
"C84049",29.59497,7.420132031,"Rural"
"C84084",29.04881,6.943794341,"Rural"
"C84087",20.067,24.38080276,"Rural"
"C84101",28.45817,14.79378727,"Rural"
"C84113",24.9965,18.24319127,"Rural"
"C84123",22.49806,23.54592222,"Rural"
"C84127",20.57181,31.04836948,"Rural"
"C84656",21.27152,24.05385447,"Rural"
"C84658",19.65059,32.19705938,"Rural"
"C84660",26.52514,14.0213037,"Rural"
"C84692",30.5709,17.84132857,"Rural"
"C85018",18.19172,37.04913051,"Rural"
"C86001",19.79122,36.9074209,"Rural"
"C86009",24.44922,12.59345041,"Rural"
"C86013",30.6068,19.21712583,"Rural"
"C88040",22.57632,13.4125219,"Rural"
"D81004",18.84624,8.79679035,"Rural"
"D81014",15.51517,13.20418781,"Rural"
"D81015",25.53422,28.78044319,"Rural"
"D81018",22.38106,9.522251732,"Rural"
"D81021",17.88816,18.0865615,"Rural"
"D81022",23.28759,27.90560613,"Rural"
"D81027",19.87294,10.58396936,"Rural"
"D81028",22.35285,6.549538691,"Rural"
"D81031",16.56332,13.45714959,"Rural"
"D81033",22.63169,5.155760009,"Rural"
"D81035",22.36528,7.905110721,"Rural"
"D81038",24.30908,13.13013753,"Rural"
"D81041",21.22863,8.822413158,"Rural"
"D81043",22.16893,8.247818315,"Rural"
"D81045",23.80568,7.839966062,"Rural"
"D81047",22.87176,9.589408148,"Rural"
"D81051",21.41363,9.462073633,"Rural"
"D81055",25.92092,10.63842043,"Rural"
"D81058",23.29711,6.566577267,"Rural"
"D81059",23.09368,17.27393588,"Rural"
"D81060",24.02597,14.67992551,"Rural"
"D81061",21.32072,19.60560557,"Rural"
"D81062",22.73207,11.38481427,"Rural"
"D81081",27.2912,13.66575596,"Rural"
"D81084",13.00195,8.802244138,"Rural"
"D81085",16.93256,9.422892746,"Rural"
"D81607",17.48761,6.11706483,"Rural"
"D81611",21.90679,17.0985937,"Rural"
"D81618",14.82387,20.68018945,"Rural"
"D82001",36.49742,19.67450367,"Rural"
"D82004",36.05514,23.80501865,"Rural"
"D82005",40.40586,16.40921085,"Rural"
"D82006",27.12088,15.32796497,"Rural"
"D82009",33.43583,24.3712037,"Rural"
"D82010",29.54545,22.33570635,"Rural"
"D82015",31.35534,21.05130734,"Rural"
"D82016",29.14643,16.01971146,"Rural"
"D82022",26.60369,17.07797678,"Rural"
"D82025",33.35066,17.15794759,"Rural"
"D82027",41.6067,19.61762526,"Rural"
"D82028",36.30993,20.75594618,"Rural"
"D82030",28.82496,14.66469948,"Rural"
"D82031",27.15916,16.94992107,"Rural"
"D82032",28.96058,10.82331119,"Rural"
"D82034",23.12859,14.28526835,"Rural"
"D82036",25.82529,10.14865853,"Rural"
"D82037",24.61511,13.57444073,"Rural"
"D82038",33.51716,21.9886699,"Rural"
"D82039",29.29607,15.34352484,"Rural"
"D82042",26.77057,16.39288536,"Rural"
"D82043",26.64719,19.38242357,"Rural"
"D82046",29.64365,16.82914817,"Rural"
"D82049",27.32733,20.12759688,"Rural"
"D82053",36.17935,23.0560915,"Rural"
"D82054",30.19633,21.34758624,"Rural"
"D82056",30.58013,17.64009887,"Rural"
"D82057",33.00278,25.05400948,"Rural"
"D82058",32.96722,21.61681957,"Rural"
"D82062",26.9918,12.9223977,"Rural"
"D82063",24.688,22.27589879,"Rural"
"D82065",31.32293,23.93536035,"Rural"
"D82068",29.26391,19.62818706,"Rural"
"D82070",28.2087,23.43090894,"Rural"
"D82072",39.48529,23.93276936,"Rural"
"D82078",25.38987,8.778640173,"Rural"
"D82079",25.38071,19.05404912,"Rural"
"D82080",24.4686,10.4477037,"Rural"
"D82084",31.6874,16.57042008,"Rural"
"D82085",27.05607,17.94075289,"Rural"
"D82100",29.02787,16.38119936,"Rural"
"D82104",27.98613,16.06657864,"Rural"
"D82105",23.96048,25.05798047,"Rural"
"D82600",34.12088,20.47537315,"Rural"
"D82604",27.72576,20.90941469,"Rural"
"D82621",32.03414,22.6075045,"Rural"
"D82628",31.68109,20.04194765,"Rural"
"D83003",30.61457,15.38880852,"Rural"
"D83006",30.65107,14.1573938,"Rural"
"D83007",26.17325,13.07515461,"Rural"
"D83010",35.3605,24.08155187,"Rural"
"D83017",25.6284,11.7992868,"Rural"
"D83019",27.68828,15.42439031,"Rural"
"D83020",26.82388,12.69743384,"Rural"
"D83022",36.65863,16.57104797,"Rural"
"D83026",28.52294,12.49222579,"Rural"
"D83033",30.01124,15.13495955,"Rural"
"D83034",29.13924,20.31696707,"Rural"
"D83035",34.64567,19.71029177,"Rural"
"D83043",29.93077,15.70034484,"Rural"
"D83045",24.48904,16.3740429,"Rural"
"D83054",33.64597,18.27004451,"Rural"
"D83064",29.06404,14.2340276,"Rural"
"D83069",30.67977,15.50246772,"Rural"
"D83070",29.72973,14.45307662,"Rural"
"D83076",33.20151,14.18012962,"Rural"
"E81007",23.35542,9.600374311,"Rural"
"E81012",23.63235,9.306090685,"Rural"
"E81022",15.75782,7.127901048,"Rural"
"E81024",25.38766,9.668429095,"Rural"
"E81031",23.27293,12.65696201,"Rural"
"E81034",20.24061,9.945718272,"Rural"
"E81043",13.12598,9.551476988,"Rural"
"E81046",23.76648,9.529384856,"Rural"
"E81049",21.24935,14.86240956,"Rural"
"E81050",22.41712,9.799614942,"Rural"
"E81069",27.07881,15.59390146,"Rural"
"E82021",21.87267,10.45431866,"Rural"
"E82035",19.62804,13.25038238,"Rural"
"E82038",21.08602,8.605999773,"Rural"
"E82043",20.22056,12.18447018,"Rural"
"E82058",11.47862,14.08691658,"Rural"
"E82081",22.11568,9.081096348,"Rural"
"E82085",20.02907,9.656494964,"Rural"
"E82121",21.82332,8.379602457,"Rural"
"E82626",19.93865,11.84575136,"Rural"
"E82643",21.48855,7.775592459,"Rural"
"E86007",20.083,18.20314372,"Rural"
"F81004",20.75115,10.67405487,"Rural"
"F81010",14.50382,25.78127658,"Rural"
"F81011",21.92854,9.683701964,"Rural"
"F81012",36.2028,12.49958671,"Rural"
"F81020",25.83107,13.82524373,"Rural"
"F81021",28.36748,20.96299865,"Rural"
"F81028",24.52211,7.677449789,"Rural"
"F81034",24.99188,8.205650662,"Rural"
"F81040",28.76385,13.90714099,"Rural"
"F81043",23.58451,14.58762741,"Rural"
"F81044",26.03383,14.06479921,"Rural"
"F81049",23.26414,17.0142228,"Rural"
"F81053",17.32335,8.072286912,"Rural"
"F81061",29.30163,9.782962904,"Rural"
"F81071",12.24216,12.48596414,"Rural"
"F81072",19.81181,12.95511849,"Rural"
"F81076",26.14145,11.39749915,"Rural"
"F81082",22.60927,17.48958154,"Rural"
"F81090",21.3624,11.11279812,"Rural"
"F81098",24.87973,13.18103805,"Rural"
"F81100",21.5822,9.55400116,"Rural"
"F81105",17.03014,10.5021002,"Rural"
"F81111",17.09756,7.136336233,"Rural"
"F81116",27.89727,17.03885905,"Rural"
"F81118",18.60164,10.53204315,"Rural"
"F81119",24.48707,12.39861829,"Rural"
"F81126",28.51118,13.74836771,"Rural"
"F81130",23.95748,16.4461144,"Rural"
"F81131",22.86073,10.67126831,"Rural"
"F81133",26.86592,12.14961264,"Rural"
"F81137",21.61321,14.54634567,"Rural"
"F81141",5.76307,13.67377016,"Rural"
"F81149",22.64221,11.38377793,"Rural"
"F81163",21.33694,11.04344531,"Rural"
"F81183",26.59614,15.65208293,"Rural"
"F81184",24.22466,18.49852886,"Rural"
"F81198",22.02643,12.63254593,"Rural"
"F81213",29.74667,21.79746649,"Rural"
"F81215",24.11645,9.637984421,"Rural"
"F81606",29.22261,21.2122756,"Rural"
"F81633",21.98844,15.01368685,"Rural"
"F81674",19.50455,11.54669313,"Rural"
"F81730",25.51176,10.25677391,"Rural"
"F81751",19.24984,13.12932158,"Rural"
"F81757",23.65058,14.58885401,"Rural"
"G81007",24.04634,11.81988908,"Rural"
"G81023",27.98627,16.12214361,"Rural"
"G81024",25.06504,10.43884622,"Rural"
"G81030",26.08097,10.91701394,"Rural"
"G81040",25.77864,8.141112127,"Rural"
"G81051",34.24965,26.33140681,"Rural"
"G81052",29.57847,13.26722089,"Rural"
"G81057",31.36263,17.54033806,"Rural"
"G81071",0.41845,19.58213498,"Rural"
"G81082",20.54019,14.77980678,"Rural"
"G81085",27.91411,27.486923,"Rural"
"G81087",33.74197,15.74554198,"Rural"
"G81088",28.97997,10.71858263,"Rural"
"G81102",26.35224,12.56341526,"Rural"
"G81614",23.8309,11.77682872,"Rural"
"G81634",25,15.96741124,"Rural"
"G82019",20.80195,16.10070626,"Rural"
"G82024",21.49006,12.21250057,"Rural"
"G82053",29.48923,19.68170633,"Rural"
"G82055",24.88325,12.61045773,"Rural"
"G82063",28.8521,17.08210115,"Rural"
"G82073",23.93455,9.39197891,"Rural"
"G82077",22.98773,22.14092882,"Rural"
"G82082",13.94556,18.82040269,"Rural"
"G82085",18.98734,20.1577126,"Rural"
"G82088",21.61004,14.23365017,"Rural"
"G82092",23.84242,12.35513461,"Rural"
"G82093",24.86102,16.4485736,"Rural"
"G82094",21.63576,20.14236329,"Rural"
"G82100",21.06078,15.2112852,"Rural"
"G82106",16.08411,13.70726325,"Rural"
"G82107",28.15395,19.59999728,"Rural"
"G82112",23.49928,15.83510643,"Rural"
"G82114",32.83887,15.90570514,"Rural"
"G82118",21.27904,12.34273837,"Rural"
"G82120",21.82682,10.68023986,"Rural"
"G82122",11.32093,22.53716497,"Rural"
"G82125",22.3394,10.33966958,"Rural"
"G82135",16.17885,9.925711006,"Rural"
"G82138",29.16851,19.34827011,"Rural"
"G82141",21.10365,16.59440037,"Rural"
"G82142",22.16785,13.72663013,"Rural"
"G82147",33.63229,23.03897632,"Rural"
"G82155",23.26132,9.828898327,"Rural"
"G82158",22.54074,12.05044945,"Rural"
"G82165",22.21779,15.09295299,"Rural"
"G82170",23.53354,12.18667732,"Rural"
"G82186",25.00338,19.67422333,"Rural"
"G82200",19.08959,11.54730144,"Rural"
"G82211",15.97786,24.44337851,"Rural"
"G82215",19.52758,17.59069808,"Rural"
"G82218",25.8669,12.50088826,"Rural"
"G82224",19.78081,15.91821377,"Rural"
"G82227",27.89388,12.54815191,"Rural"
"G82228",19.82016,14.88648691,"Rural"
"G82229",19.68546,16.43637894,"Rural"
"G82233",14.5527,25.28738459,"Rural"
"G82234",16.72355,16.19684789,"Rural"
"G82235",21.16711,14.18482287,"Rural"
"G82605",31.9676,13.96086621,"Rural"
"G82634",14.82647,21.69520362,"Rural"
"G82652",29.82071,15.84887616,"Rural"
"G82658",22.52778,16.38362593,"Rural"
"G82684",29.82193,13.93034166,"Rural"
"G82691",18.71878,18.35791485,"Rural"
"G82733",17.00835,13.94459897,"Rural"
"G82754",22.34073,14.70159114,"Rural"
"G82790",18.77199,16.27492363,"Rural"
"G82809",24.45894,10.90828305,"Rural"
"H81005",21.92238,18.4727076,"Rural"
"H81015",19.38188,6.510324908,"Rural"
"H81022",23.70541,9.544947747,"Rural"
"H81023",22.14549,14.34764708,"Rural"
"H81039",20.1114,8.890757749,"Rural"
"H81044",25.62247,7.531423544,"Rural"
"H81052",25.26141,7.723011341,"Rural"
"H81053",22.48895,10.51225491,"Rural"
"H81064",21.56465,10.52237845,"Rural"
"H81068",24.40233,11.73236158,"Rural"
"H81076",27.92521,7.307568465,"Rural"
"H81077",22.72227,9.61143692,"Rural"
"H81113",25.62647,13.28320058,"Rural"
"H81130",20.427,5.225127149,"Rural"
"H81132",21.10493,9.246860418,"Rural"
"H81638",18.35201,15.00148913,"Rural"
"H82004",24.34711,11.71399938,"Rural"
"H82005",14.88361,8.703213783,"Rural"
"H82006",30.2623,17.06679734,"Rural"
"H82021",33.88261,15.52033607,"Rural"
"H82022",28.59281,9.525735934,"Rural"
"H82027",22.89604,9.815584469,"Rural"
"H82030",31.33888,10.98456141,"Rural"
"H82031",25.17568,10.66436863,"Rural"
"H82032",28.64126,13.30424263,"Rural"
"H82037",34.54703,17.40855462,"Rural"
"H82040",23.60724,6.304021072,"Rural"
"H82055",20.87759,11.70038478,"Rural"
"H82060",28.15725,10.30282507,"Rural"
"H82067",17.06452,15.60767102,"Rural"
"H82070",31.46429,10.37351132,"Rural"
"H82092",16.6212,7.857443014,"Rural"
"H82095",33.29577,14.53511486,"Rural"
"H82615",16.18336,12.87730705,"Rural"
"J81009",24.28698,28.51291884,"Rural"
"J81011",33.19823,16.30182141,"Rural"
"J81017",29.79475,15.76668612,"Rural"
"J81019",26.90323,16.060517,"Rural"
"J81020",26.31716,15.16997082,"Rural"
"J81025",26.47949,15.43929687,"Rural"
"J81029",37.51976,14.25962996,"Rural"
"J81053",35.97122,15.22392346,"Rural"
"J81074",37.77778,19.5863747,"Rural"
"J81078",30.81102,14.50861591,"Rural"
"J81081",27.11094,11.78410832,"Rural"
"J81083",30.10168,18.54259643,"Rural"
"J81616",28.42402,13.44529777,"Rural"
"J81620",27.79763,16.16097932,"Rural"
"J81647",35.59378,12.2903859,"Rural"
"J82034",23.88232,12.68379598,"Rural"
"J82036",26.36364,13.90620766,"Rural"
"J82042",18.1605,13.29587495,"Rural"
"J82051",19.38517,12.98923399,"Rural"
"J82054",23.24055,9.650942974,"Rural"
"J82059",27.60284,8.565745374,"Rural"
"J82061",22.56249,7.512969112,"Rural"
"J82079",17.47363,9.890110017,"Rural"
"J82106",23.59551,9.915108937,"Rural"
"J82116",23.17721,5.485763526,"Rural"
"J82121",21.87055,9.562966431,"Rural"
"J82124",27.67096,9.953118348,"Rural"
"J82129",33.57919,6.403365323,"Rural"
"J82131",31.33973,11.46171008,"Rural"
"J82146",31.23875,13.176729,"Rural"
"J82151",30.52396,11.41805654,"Rural"
"J82214",20.21364,9.39437452,"Rural"
"J82625",26.29358,8.685770781,"Rural"
"J82628",19.14305,5.638828445,"Rural"
"J82633",26.23593,12.74941294,"Rural"
"J82639",24.78291,8.632059635,"Rural"
"J83002",15.1502,12.03594535,"Rural"
"J83004",28.92482,9.613080733,"Rural"
"J83005",18.75342,11.9719608,"Rural"
"J83006",22.99363,11.69375907,"Rural"
"J83009",23.50021,11.87066548,"Rural"
"J83013",26.20431,10.2996611,"Rural"
"J83019",31.00916,15.08903959,"Rural"
"J83023",22.36372,11.59709548,"Rural"
"J83030",26.30442,10.6785178,"Rural"
"J83037",26.01189,12.44911029,"Rural"
"J83041",24.60029,10.02376405,"Rural"
"J83043",30.44886,8.884862411,"Rural"
"J83045",24.82738,7.920233111,"Rural"
"J83048",20.65825,12.70810145,"Rural"
"J83056",26.14195,11.00442102,"Rural"
"J83058",30.99711,16.15783824,"Rural"
"J83060",33.3539,14.66454652,"Rural"
"J83609",25.29024,10.33058916,"Rural"
"J83619",28.5034,11.8400404,"Rural"
"J83630",33.28088,18.09822767,"Rural"
"J84003",32.92538,28.4153547,"Rural"
"J84007",42.64931,12.60768875,"Rural"
"J84016",37.88213,20.96054241,"Rural"
"J84019",39.54322,20.58974347,"Rural"
"K81003",14.65945,7.735676407,"Rural"
"K81021",19.89957,13.25222315,"Rural"
"K81027",22.30151,9.729292005,"Rural"
"K81050",18.47612,10.42629711,"Rural"
"K81052",22.42711,13.95671468,"Rural"
"K81055",24.37973,6.481915885,"Rural"
"K81057",24.71987,11.07932504,"Rural"
"K81070",18.41683,4.765480243,"Rural"
"K81103",19.88049,10.06183176,"Rural"
"K82006",18.94817,12.37071828,"Rural"
"K82021",26.57803,7.717397572,"Rural"
"K82028",23.69389,6.656840346,"Rural"
"K82032",13.61261,20.6457996,"Rural"
"K82035",21.27333,4.91447572,"Rural"
"K82047",22.69709,7.729876221,"Rural"
"K82048",21.38926,10.28136304,"Rural"
"K82055",19.85594,12.34847462,"Rural"
"K82057",24.92472,7.026101362,"Rural"
"K82061",21.78563,8.471127327,"Rural"
"K82068",18.04443,10.96138827,"Rural"
"K82070",24.17476,8.361205309,"Rural"
"K82079",23.33645,9.992240901,"Rural"
"K82618",18.9877,5.649779642,"Rural"
"K82633",6.62345,11.06438274,"Rural"
"K83017",24.3039,13.3020694,"Rural"
"K83019",23.90898,10.86795172,"Rural"
"K83021",21.28362,15.72527824,"Rural"
"K83022",17.61124,8.18338252,"Rural"
"K83023",25.5104,9.520652182,"Rural"
"K83028",20.1454,17.84395896,"Rural"
"K83030",21.72054,13.18291911,"Rural"
"K83031",21.47307,11.97424039,"Rural"
"K83052",17.64914,7.41541798,"Rural"
"K83053",22.4443,10.07588481,"Rural"
"K83064",21.06719,8.575078918,"Rural"
"K83065",21.01064,9.981697872,"Rural"
"K83066",25.54623,11.05271865,"Rural"
"K83068",25.07715,8.490024466,"Rural"
"K83069",24.09682,13.50008986,"Rural"
"K83070",18.53704,11.2085787,"Rural"
"K83081",17.99738,20.38521519,"Rural"
"K83601",19.03782,11.43394915,"Rural"
"K83616",17.62523,10.13445148,"Rural"
"K83620",20.76552,7.655478175,"Rural"
"K83625",14.27322,10.76634324,"Rural"
"K84003",22.40986,13.38881295,"Rural"
"K84006",24.6141,7.196100461,"Rural"
"K84008",22.93036,9.107304288,"Rural"
"K84010",24.79728,8.184828458,"Rural"
"K84012",18.67477,6.609062204,"Rural"
"K84014",21.7786,8.709977734,"Rural"
"K84015",26.32686,11.43253123,"Rural"
"K84020",24.03433,5.819844518,"Rural"
"K84023",21.34534,16.34176946,"Rural"
"K84030",24.92479,12.06798616,"Rural"
"K84034",24.15762,11.02879572,"Rural"
"K84036",24.96302,5.637161143,"Rural"
"K84037",20.67819,8.028445085,"Rural"
"K84042",24.88533,6.642194907,"Rural"
"K84046",27.30514,7.260643913,"Rural"
"K84047",25.31803,9.62128287,"Rural"
"K84051",20.03049,9.554552887,"Rural"
"K84055",22.2112,10.1296774,"Rural"
"K84056",26.97421,13.65388433,"Rural"
"K84058",24.62299,9.491578057,"Rural"
"K84065",24.66019,12.05067954,"Rural"
"K84071",24.70097,5.250787215,"Rural"
"K84610",23.9653,7.499100241,"Rural"
"L81086",22.5067,11.14019187,"Rural"
"L82004",27.76724,18.02082063,"Rural"
"L82007",27.2509,26.47701753,"Rural"
"L82008",28.11038,22.71297819,"Rural"
"L82011",21.88059,27.11191645,"Rural"
"L82012",30.50697,20.48264461,"Rural"
"L82013",26.36848,21.17684634,"Rural"
"L82015",28.17141,19.18784813,"Rural"
"L82016",26.64129,24.70191374,"Rural"
"L82022",34.12039,25.49157743,"Rural"
"L82023",22.7487,21.15070772,"Rural"
"L82026",27.64608,23.52278662,"Rural"
"L82030",24.29092,24.16401275,"Rural"
"L82035",30.98815,18.82180319,"Rural"
"L82036",24.14848,24.02871002,"Rural"
"L82043",30.10824,20.69159247,"Rural"
"L82047",32.98146,24.61929716,"Rural"
"L82048",33.44612,19.44803295,"Rural"
"L82050",25.53148,26.96251404,"Rural"
"L82051",19.81853,31.36383829,"Rural"
"L82054",24.08561,19.13068272,"Rural"
"L82056",31.5454,20.00116869,"Rural"
"L82057",33.89545,22.32004254,"Rural"
"L82061",35.79677,14.8174614,"Rural"
"L82068",22.82701,24.71803338,"Rural"
"L83012",29.89219,23.19864595,"Rural"
"L83026",29.56268,19.34174904,"Rural"
"L83043",27.047,17.58808936,"Rural"
"L83054",41.31089,12.44776689,"Rural"
"L83057",33.15011,13.11927053,"Rural"
"L83059",27.59297,16.16792528,"Rural"
"L83068",27.79566,25.33428166,"Rural"
"L83070",24.57729,20.13382953,"Rural"
"L83075",26.98386,15.90659349,"Rural"
"L83081",30.65111,10.33538653,"Rural"
"L83086",30.00828,13.3804089,"Rural"
"L83088",33.37931,13.66265622,"Rural"
"L83105",29.46796,19.72142121,"Rural"
"L83116",27.0812,8.745037456,"Rural"
"L83129",29.45553,23.66687128,"Rural"
"L83146",25.36049,17.95156337,"Rural"
"L83148",37.31464,16.02298824,"Rural"
"L83616",24.48187,16.81691026,"Rural"
"L84004",30.31219,9.785194993,"Rural"
"L84005",31.79183,9.008629334,"Rural"
"L84006",22.42505,16.00835293,"Rural"
"L84011",24.05601,18.63422318,"Rural"
"L84016",23.96002,6.049010337,"Rural"
"L84021",24.64294,17.02670898,"Rural"
"L84024",25.53763,17.72103247,"Rural"
"L84025",34.25205,11.12315097,"Rural"
"L84027",24.03484,7.562643105,"Rural"
"L84029",25.05467,20.32743817,"Rural"
"L84031",30.55217,11.95615185,"Rural"
"L84037",27.95972,16.13787781,"Rural"
"L84038",25.88757,11.02519633,"Rural"
"L84043",30.29836,10.27143962,"Rural"
"L84045",27.06955,15.3590098,"Rural"
"L84051",20.99926,7.237167718,"Rural"
"L84060",25.61839,11.39521749,"Rural"
"L84063",22.97837,13.56615489,"Rural"
"L84068",29.30582,12.63237761,"Rural"
"L84072",25.95946,12.67969146,"Rural"
"L84085",25.74897,19.96967726,"Rural"
"L84615",25.80444,19.87991497,"Rural"
"L85003",35.29562,26.28960779,"Rural"
"L85004",31.07219,17.01418641,"Rural"
"L85009",34.54666,27.01524103,"Rural"
"L85011",27.71977,10.94521057,"Rural"
"L85013",30.2681,18.00820022,"Rural"
"L85018",27.71708,17.4932349,"Rural"
"L85020",26.17598,14.01760247,"Rural"
"L85024",29.08848,18.1371538,"Rural"
"L85026",26.03431,14.53846019,"Rural"
"L85027",23.64812,15.9107391,"Rural"
"L85031",29.98348,14.3701198,"Rural"
"L85033",30.85612,17.59977984,"Rural"
"L85036",26.41862,13.65598368,"Rural"
"L85037",29.82796,17.82809257,"Rural"
"L85038",29.46495,16.62030258,"Rural"
"L85039",23.12891,18.72191322,"Rural"
"L85040",26.76753,13.43433735,"Rural"
"L85043",21.4532,15.69840429,"Rural"
"L85044",32.30896,14.75455632,"Rural"
"L85046",23.15954,17.40364761,"Rural"
"L85047",21.87142,22.67955952,"Rural"
"L85053",22.27868,16.36474549,"Rural"
"L85054",30.77924,16.39888833,"Rural"
"L85055",26.0569,11.57611836,"Rural"
"L85056",20.85076,18.15554699,"Rural"
"L85061",24.71401,16.97168983,"Rural"
"L85065",38.30672,24.24482767,"Rural"
"L85066",25.98014,14.0124931,"Rural"
"L85601",29.27779,13.75285215,"Rural"
"L85609",22.71062,12.92355458,"Rural"
"L85611",18.80232,15.02010734,"Rural"
"L85624",33.47928,15.76633215,"Rural"
"M81007",27.77778,9.072145045,"Rural"
"M81009",30.34332,20.04582998,"Rural"
"M81011",26.277,16.54892238,"Rural"
"M81012",29.4209,15.29572204,"Rural"
"M81018",34.38747,20.87031328,"Rural"
"M81024",30.26211,19.89538908,"Rural"
