"Practice.Code","Year","TOTAL_PATIENTS","TOTAL_GP_EXTGL_HC","TOTAL_GP_EXTGL_FTE","IMD","IMD_quintile"
"C83643","2019",2265,3,2.7,25.41586243,"4"
"C83643","2020",2213,1,1,25.41586243,"4"
"C83643","2021",2249,2,1.9,25.41586243,"4"
"C83643","2022",2342.5,2,1.3,25.41586243,"4"
"C83643","2023",2359.25,2,1.1,25.41586243,"4"
"C83643","2024",2376.8,2,1.1,25.41586243,"4"
"C83649","2016",4310,2,1.9,14.8359585325,"2"
"C83649","2017",4432,3,2.5,14.974520525,"2"
"C83649","2018",4659,3,2.5,15.1130825175,"2"
"C83649","2019",4741,2,1.5,15.25164451,"2"
"C83649","2020",4828,2,1.5,15.25164451,"2"
"C83649","2021",4872.33333333333,5,3.7,15.25164451,"2"
"C83649","2022",4957.2,4,2.9,15.25164451,"2"
"C83649","2023",5044.41666666667,5,3.8,15.25164451,"2"
"C83649","2024",5116.2,5,3.8,15.25164451,"2"
"C83650","2016",3602,2,1.5,22.0673487125,"3"
"C83650","2017",3640,3,2.1,22.742674065,"3"
"C83650","2018",3653,3,2.1,23.4179994175,"3"
"C83650","2019",3545,2,1.5,24.09332477,"3"
"C83650","2020",3639,3,1.8,24.09332477,"3"
"C83650","2021",3723.66666666667,3,1.7,24.09332477,"3"
"C83650","2022",3785.2,2,1.6,24.09332477,"3"
"C83650","2023",3830.33333333333,2,1.6,24.09332477,"3"
"C83650","2024",3890.1,1,1.2,24.09332477,"3"
"C83652","2016",2134,2,1.4,28.486163,"4"
"C83652","2017",2205,2,1.4,28.486163,"4"
"C83652","2018",1888,0,0,28.486163,"4"
"C83653","2016",1729,3,1.2,15.3380829375,"2"
"C83653","2017",1705,2,0.7,15.508080325,"2"
"C83653","2018",1796,2,0.7,15.6780777125,"2"
"C83653","2019",3475,4,1.9,15.8480751,"2"
"C83653","2020",3631,4,1.9,15.8480751,"2"
"C83653","2021",3739.66666666667,3,1.2,15.8480751,"2"
"C83653","2022",3749.7,2,1.1,15.8480751,"2"
"C83653","2023",3748.91666666667,3,1.5,15.8480751,"2"
"C83653","2024",3722.7,3,1.5,15.8480751,"2"
"C84001","2016",27699,15,14.1,23.9560640875,"3"
"C84001","2017",28175,16,14.8,23.743508975,"3"
"C84001","2018",28872,16,12.8,23.5309538625,"3"
"C84001","2019",29334,20,16.7,23.31839875,"3"
"C84001","2020",29813,16,12.8,23.31839875,"3"
"C84001","2021",30439.6666666667,18,15.1,23.31839875,"3"
"C84001","2022",31319.6,20,16.6,23.31839875,"3"
"C84001","2023",32375.6666666667,19,14.9,23.31839875,"3"
"C84001","2024",31121.1,17,13.3,23.31839875,"3"
"C84002","2016",11569,8,8.6,20.05017977,"3"
"C84002","2017",11662,7,7.3,20.05017977,"3"
"C84002","2018",11651,7,7.3,20.05017977,"3"
"C84002","2019",0,5,5.1,20.05017977,"3"
"C84003","2016",4872,1,0.4,13.892557885,"2"
"C84003","2017",4017,3,1.9,14.2405185,"2"
"C84003","2018",3679,4,2.3,14.588479115,"2"
"C84004","2016",7576,2,1.4,44.8782524825,"5"
"C84004","2017",7498,0,0,44.758166035,"5"
"C84004","2018",7442,0,0,44.6380795875,"5"
"C84004","2019",7290,1,0.9,44.51799314,"5"
"C84004","2020",7271,1,0.9,44.51799314,"5"
"C84004","2021",7309.66666666667,1,0.9,44.51799314,"5"
"C84004","2022",7356,2,1.2,44.51799314,"5"
"C84004","2023",9604,1,0.5,44.51799314,"5"
"C84004","2024",9666.8,2,0.8,44.51799314,"5"
"C84005","2016",12939,8,7.7,6.80933444125,"1"
"C84005","2017",13180,9,8.8,6.6447941705,"1"
"C84005","2018",13538,9,8.8,6.48025389975,"1"
"C84005","2019",13947,8,7.7,6.315713629,"1"
"C84005","2020",14358,8,7.3,6.315713629,"1"
"C84005","2021",21860.3333333333,14,12.9,6.315713629,"1"
"C84005","2022",25787.1,19,19.5,6.315713629,"1"
"C84005","2023",26198.4166666667,19,19.4,6.315713629,"1"
"C84005","2024",27051,18,17.6,6.315713629,"1"
"C84008","2016",4907,3,3,17.815197825,"2"
"C84008","2017",4872,3,3,17.97101949,"2"
"C84008","2018",4815,3,3,18.126841155,"2"
"C84008","2019",4793,3,3,18.28266282,"2"
"C84008","2020",4783,3,3,18.28266282,"2"
"C84008","2021",4889.33333333333,3,2.9,18.28266282,"2"
"C84008","2022",5114.5,3,2.8,18.28266282,"2"
"C84008","2023",5455.08333333333,3,2.8,18.28266282,"3"
"C84008","2024",5808,4,3.6,18.28266282,"3"
"C84009","2016",13672,8,8,21.0458181225,"3"
"C84009","2017",13896,8,8,21.017343965,"3"
"C84009","2018",14021,6,6.4,20.9888698075,"3"
"C84009","2019",14279,6,6.4,20.96039565,"3"
"C84009","2020",14121,5,5,20.96039565,"3"
"C84009","2021",13825.6666666667,8,7.1,20.96039565,"3"
"C84009","2022",13895,6,5.6,20.96039565,"3"
"C84009","2023",13827.5833333333,6,5.3,20.96039565,"3"
"C84009","2024",13897.3,5,3.4,20.96039565,"3"
"C84010","2016",11696,7,6.3,21.5386247975,"3"
"C84010","2017",11726,6,5.2,21.625340195,"3"
"C84010","2018",11597,5,4.3,21.7120555925,"3"
"C84010","2019",11627,5,4.3,21.79877099,"3"
"C84010","2020",11644,5,4.1,21.79877099,"3"
"C84010","2021",11903.6666666667,5,4.2,21.79877099,"3"
"C84010","2022",12074.1,5,4.3,21.79877099,"3"
"C84010","2023",12376.25,5,5.1,21.79877099,"3"
"C84010","2024",15118.4,7,5.7,21.79877099,"3"
"C84011","2016",9109,6,6.4,24.419489545,"3"
"C84011","2017",9063,6,6.3,24.0970658,"3"
"C84011","2018",9035,6,6.3,23.774642055,"3"
"C84011","2019",8922,6,6.3,23.45221831,"3"
"C84011","2020",9012,6,6.2,23.45221831,"3"
"C84011","2021",9082.66666666667,6,5.9,23.45221831,"3"
"C84011","2022",8944.9,6,4.9,23.45221831,"3"
"C84011","2023",9015.25,6,3.7,23.45221831,"3"
"C84011","2024",9177.6,6,3.7,23.45221831,"3"
"C84012","2016",15075,7,5,31.11761543,"4"
"C84012","2017",14893,6,4.6,31.66806455,"4"
"C84012","2018",14627,6,4.6,32.21851367,"4"
"C84012","2019",14323,5,3.8,32.76896279,"4"
"C84012","2020",14104,6,4.4,32.76896279,"4"
"C84012","2021",13890,5,3.8,32.76896279,"4"
"C84012","2022",13624.2,5,4,32.76896279,"4"
"C84012","2023",13268.0833333333,5,4.6,32.76896279,"4"
"C84012","2024",12679.2,5,4.8,32.76896279,"4"
"C84013","2016",7483,8,6.8,19.7625498575,"3"
"C84013","2017",13200,8,6.1,20.086893265,"3"
"C84013","2018",13351,8,6.8,20.4112366725,"3"
"C84013","2019",13487,8,6.8,20.73558008,"3"
"C84013","2020",13716,8,6.8,20.73558008,"3"
"C84013","2021",13901,8,6.6,20.73558008,"3"
"C84013","2022",14197.7,11,9.2,20.73558008,"3"
"C84013","2023",14561,11,8.9,20.73558008,"3"
"C84013","2024",14913.6,10,7.7,20.73558008,"3"
"C84014","2016",9564,6,5.1,24.072804435,"3"
"C84014","2017",9723,7,6.1,24.27448215,"3"
"C84014","2018",9987,7,6.1,24.476159865,"3"
"C84014","2019",10221,6,5.6,24.67783758,"3"
"C84014","2020",10228,6,5.6,24.67783758,"3"
"C84014","2021",10186.3333333333,6,5.4,24.67783758,"3"
"C84014","2022",10326.8,7,6.2,24.67783758,"4"
"C84014","2023",10582.4166666667,6,5.7,24.67783758,"4"
"C84014","2024",10925.7,6,5.3,24.67783758,"4"
"C84016","2016",13819,7,7.1,24.306285685,"3"
"C84016","2017",13482,7,7.2,24.60357546,"3"
"C84016","2018",13291,6,6.7,24.900865235,"3"
"C84016","2019",13154,6,6.7,25.19815501,"4"
"C84016","2020",13102,6,6.7,25.19815501,"4"
"C84016","2021",14922,6,7,25.19815501,"4"
"C84016","2022",15696.1,8,7.9,25.19815501,"4"
"C84016","2023",15634.0833333333,9,6.6,25.19815501,"4"
"C84016","2024",15885.9,9,6.4,25.19815501,"4"
"C84017","2016",23864,16,13.6,9.84075063875,"1"
"C84017","2017",23967,16,13.5,9.6214839175,"1"
"C84017","2018",24296,17,14.5,9.40221719625,"1"
"C84017","2019",24646,17,14.5,9.182950475,"1"
"C84017","2020",24820,19,15.3,9.182950475,"1"
"C84017","2021",24947,19,15.3,9.182950475,"1"
"C84017","2022",25240.6,19,14.5,9.182950475,"1"
"C84017","2023",25766.9166666667,19,15,9.182950475,"1"
"C84017","2024",26286.3,20,15.5,9.182950475,"1"
"C84018","2016",8648,7,7,38.8706230675,"5"
"C84018","2017",8930,7,7,38.285547055,"5"
"C84018","2018",9577,7,6.5,37.7004710425,"5"
"C84018","2019",10113,8,7.3,37.11539503,"5"
"C84018","2020",10824,8,7.1,37.11539503,"5"
"C84018","2021",11225.3333333333,8,7.6,37.11539503,"5"
"C84018","2022",11658.8,9,8.1,37.11539503,"5"
"C84018","2023",11981.3333333333,9,7.6,37.11539503,"5"
"C84018","2024",12212.4,10,7.5,37.11539503,"5"
"C84019","2016",14061,6,5.2,20.7345872375,"3"
"C84019","2017",14150,6,5.2,20.719954315,"3"
"C84019","2018",14245,7,6.2,20.7053213925,"3"
"C84019","2019",14052,7,6.2,20.69068847,"3"
"C84019","2020",13634,6,5.1,20.69068847,"3"
"C84019","2021",13413,6,5.1,20.69068847,"3"
"C84019","2022",13267.1,6,5.2,20.69068847,"3"
"C84019","2023",13035.3333333333,6,5.1,20.69068847,"3"
"C84019","2024",13041.4,7,5.3,20.69068847,"3"
"C84020","2016",5827,3,2.9,29.43314942,"4"
"C84020","2017",5961,3,2.7,29.50582946,"4"
"C84020","2018",6117,3,2.8,29.5785095,"4"
"C84020","2019",6324,3,2.8,29.65118954,"4"
"C84020","2020",6495,4,3.7,29.65118954,"4"
"C84020","2021",6791.66666666667,5,4.3,29.65118954,"4"
"C84020","2022",6955.4,5,4,29.65118954,"4"
"C84020","2023",7110.25,4,2.9,29.65118954,"4"
"C84020","2024",7178.1,4,3,29.65118954,"4"
"C84021","2016",12413,5,4.3,27.18108569,"4"
"C84021","2017",12557,5,4.3,27.37592156,"4"
"C84021","2018",12621,7,5.5,27.57075743,"4"
"C84021","2019",12822,5,3.8,27.7655933,"4"
"C84021","2020",12859,6,4.7,27.7655933,"4"
"C84021","2021",12939.6666666667,7,5.1,27.7655933,"4"
"C84021","2022",13023,7,5.2,27.7655933,"4"
"C84021","2023",13205.5833333333,6,4.4,27.7655933,"4"
"C84021","2024",13268.4,5,3.7,27.7655933,"4"
"C84023","2016",34417,13,11.5,19.725211155,"3"
"C84023","2017",37661,14,11.9,19.34685197,"3"
"C84023","2018",41338,14,11.9,18.968492785,"3"
"C84023","2019",44353,14,11.9,18.5901336,"3"
"C84023","2020",47421,11,9.5,18.5901336,"3"
"C84023","2021",43737.3333333333,15,11.7,18.5901336,"3"
"C84023","2022",40902.1428571429,17,12.6,18.5901336,"3"
"C84023","2023",44585.1666666667,18,13.1,18.5901336,"3"
"C84023","2024",42321.5,18,12.9,18.5901336,"3"
"C84024","2016",30048,14,12.1,27.112053495,"4"
"C84024","2017",30087,15,13,26.75537285,"4"
"C84024","2018",30228,11,9,26.398692205,"4"
"C84024","2019",30400,12,10.7,26.04201156,"4"
"C84024","2020",30442,13,11.7,26.04201156,"4"
"C84024","2021",30354.6666666667,12,11.1,26.04201156,"4"
"C84024","2022",30289.5,11,10.2,26.04201156,"4"
"C84024","2023",30160.0833333333,9,9.1,26.04201156,"4"
"C84024","2024",30083.8,9,8.7,26.04201156,"4"
"C84025","2016",6788,4,3.6,8.022641503,"1"
"C84025","2017",6782,4,3.6,7.903438611,"1"
"C84025","2018",6859,4,3.6,7.784235719,"1"
"C84025","2019",6913,4,3.6,7.665032827,"1"
"C84025","2020",7032,4,3.6,7.665032827,"1"
"C84025","2021",7194,4,3.6,7.665032827,"1"
"C84025","2022",7355.2,4,3.5,7.665032827,"1"
"C84025","2023",7511.08333333333,4,3.6,7.665032827,"1"
"C84025","2024",7565.8,4,3.6,7.665032827,"1"
"C84026","2016",11881,8,11.4,16.3303880425,"2"
"C84026","2017",11907,8,10.6,16.282572545,"2"
"C84026","2018",12124,8,9.8,16.2347570475,"2"
"C84026","2019",12136,7,9,16.18694155,"2"
"C84026","2020",12036,7,7.4,16.18694155,"2"
"C84026","2021",11967,7,7.4,16.18694155,"2"
"C84026","2022",12300.8,7,7.2,16.18694155,"2"
"C84026","2023",12565.0833333333,8,8.5,16.18694155,"2"
"C84026","2024",12721.5,9,7.4,16.18694155,"2"
"C84028","2016",6660,3,2.5,8.99827756675,"1"
"C84028","2017",6775,4,3.5,8.7366214215,"1"
"C84028","2018",6846,4,3.5,8.47496527625,"1"
"C84028","2019",6876,4,3.5,8.213309131,"1"
"C84028","2020",6896,5,4,8.213309131,"1"
"C84028","2021",6902,5,4,8.213309131,"1"
"C84028","2022",6963,5,3.9,8.213309131,"1"
"C84028","2023",7117.5,5,3.1,8.213309131,"1"
"C84028","2024",7284.5,6,3.6,8.213309131,"1"
"C84029","2016",17924,10,8.4,24.3098398875,"3"
"C84029","2017",18064,11,9.5,24.218507085,"3"
"C84029","2018",18462,10,9,24.1271742825,"3"
"C84029","2019",18683,10,9,24.03584148,"3"
"C84029","2020",19097,10,9,24.03584148,"3"
"C84029","2021",19494.6666666667,10,9.1,24.03584148,"3"
"C84029","2022",20011.9,11,9.6,24.03584148,"3"
"C84029","2023",20690.8333333333,11,9.4,24.03584148,"3"
"C84029","2024",21035,11,9.8,24.03584148,"3"
"C84030","2016",8415,6,5.3,14.70281044,"2"
"C84030","2017",8764,7,5.7,14.63217264,"2"
"C84030","2018",9164,7,5.7,14.56153484,"2"
"C84030","2019",10253,7,5.7,14.49089704,"2"
"C84030","2020",10583,7,5.1,14.49089704,"2"
"C84030","2021",10516.6666666667,8,5,14.49089704,"2"
"C84030","2022",10677.3,8,5.9,14.49089704,"2"
"C84030","2023",10887.4166666667,8,6.1,14.49089704,"2"
"C84030","2024",11147,9,5.7,14.49089704,"2"
"C84031","2016",2651,1,0.8,31.06236836,"4"
"C84031","2017",2740,1,0.8,31.19610189,"4"
"C84031","2018",2749,1,0.8,31.32983542,"4"
"C84031","2019",2786,1,0.8,31.46356895,"4"
"C84031","2020",2755,1,0.8,31.46356895,"4"
"C84031","2021",2785.33333333333,1,0.5,31.46356895,"4"
"C84031","2022",2792.4,2,0.5,31.46356895,"4"
"C84031","2023",2821.83333333333,2,0.6,31.46356895,"4"
"C84031","2024",2909.5,2,1,31.46356895,"4"
"C84032","2016",8335,7,5.9,19.6895442725,"3"
"C84032","2017",8386,7,5.6,19.894871025,"3"
"C84032","2018",8322,6,4.7,20.1001977775,"3"
"C84032","2019",19893,12,9.7,20.30552453,"3"
"C84032","2020",19631,12,8.4,20.30552453,"3"
"C84032","2021",19293.6666666667,14,9.5,20.30552453,"3"
"C84032","2022",19088.2,13,8.7,20.30552453,"3"
"C84032","2023",19005.5,15,9.4,20.30552453,"3"
"C84032","2024",18990.8,14,10,20.30552453,"3"
"C84033","2016",7649,0,0,16.33929876,"2"
"C84033","2017",7879,3,2.7,16.3250569,"2"
"C84033","2018",7892,3,2.7,16.31081504,"2"
"C84033","2019",7988,3,2.7,16.29657318,"2"
"C84033","2020",8154,5,3.3,16.29657318,"2"
"C84033","2021",8233,5,3.3,16.29657318,"2"
"C84033","2022",8432.7,4,3,16.29657318,"2"
"C84033","2023",8632.25,4,2.7,16.29657318,"2"
"C84033","2024",8866.4,4,2.7,16.29657318,"2"
"C84034","2016",9967,7,4.5,36.9654590225,"5"
"C84034","2017",10038,6,4.1,36.546144525,"5"
"C84034","2018",9803,5,3.8,36.1268300275,"5"
"C84034","2019",9537,5,3.8,35.70751553,"5"
"C84034","2020",9359,6,3.8,35.70751553,"5"
"C84034","2021",9184.33333333333,5,3.8,35.70751553,"5"
"C84034","2022",9069.8,5,3.8,35.70751553,"5"
"C84034","2023",8854.83333333333,5,3.8,35.70751553,"5"
"C84034","2024",8735.6,6,3.6,35.70751553,"5"
"C84035","2016",11973,7,9.2,19.5749815225,"3"
"C84035","2017",12035,8,10.2,19.850771135,"3"
"C84035","2018",12116,8,7,20.1265607475,"3"
"C84035","2019",12084,8,10.3,20.40235036,"3"
"C84035","2020",12045,8,10.3,20.40235036,"3"
"C84035","2021",11860.3333333333,7,8.6,20.40235036,"3"
"C84035","2022",11770.9,7,8.1,20.40235036,"3"
"C84035","2023",11672.4166666667,7,9,20.40235036,"3"
"C84035","2024",11612.3,7,9.1,20.40235036,"3"
"C84036","2016",13861,6,5.9,31.1588132725,"4"
"C84036","2017",14469,5,4.8,31.316104165,"4"
"C84036","2018",14823,6,5.1,31.4733950575,"4"
"C84036","2019",15233,3,2.7,31.63068595,"4"
"C84036","2020",15653,6,5.7,31.63068595,"4"
"C84036","2021",16156.3333333333,6,5,31.63068595,"4"
"C84036","2022",16585.4,5,4.4,31.63068595,"4"
"C84036","2023",17036.5,7,6.2,31.63068595,"4"
"C84036","2024",17628.9,8,7.6,31.63068595,"4"
"C84037","2016",11767,7,5.7,15.0261902925,"2"
"C84037","2017",11831,8,6.7,15.234569915,"2"
"C84037","2018",11954,8,6.7,15.4429495375,"2"
"C84037","2019",11954,8,6.7,15.65132916,"2"
"C84037","2020",12075,8,6.7,15.65132916,"2"
"C84037","2021",12240.3333333333,7,6,15.65132916,"2"
"C84037","2022",12348.5,13,11.5,15.65132916,"2"
"C84037","2023",12432.6666666667,16,14.4,15.65132916,"2"
"C84037","2024",12507.1,17,15,15.65132916,"2"
"C84039","2016",9593,7,5.7,23.5746770475,"3"
"C84039","2017",9714,7,5.7,23.252798245,"3"
"C84039","2018",12107,8,6.5,22.9309194425,"3"
"C84039","2019",12124,8,6.5,22.60904064,"3"
"C84039","2020",12088,8,6.5,22.60904064,"3"
"C84039","2021",12137.6666666667,7,5.7,22.60904064,"3"
"C84039","2022",12051.9,7,5.3,22.60904064,"3"
"C84039","2023",11966.0833333333,7,4.9,22.60904064,"3"
"C84039","2024",12335.4,6,3.6,22.60904064,"3"
"C84042","2016",7462,4,2.2,17.155894695,"2"
"C84042","2017",7576,6,3.4,17.16174035,"2"
"C84042","2018",7529,6,3.4,17.167586005,"2"
"C84042","2019",7470,7,3.7,17.17343166,"2"
"C84042","2020",7431,8,3.9,17.17343166,"2"
"C84042","2021",7367.66666666667,8,3.5,17.17343166,"2"
"C84042","2022",7433.2,7,2.8,17.17343166,"2"
"C84042","2023",7456.91666666667,7,2.8,17.17343166,"2"
"C84042","2024",7441.4,7,3.3,17.17343166,"2"
"C84043","2016",8622,3,2.1,45.4041152425,"5"
"C84043","2017",8832,4,3.1,45.166123785,"5"
"C84043","2018",8999,6,4.1,44.9281323275,"5"
"C84043","2019",9363,6,4,44.69014087,"5"
"C84043","2020",9338,6,4,44.69014087,"5"
"C84043","2021",9469.66666666667,5,3.6,44.69014087,"5"
"C84043","2022",9605.7,5,3.6,44.69014087,"5"
"C84043","2023",10962.5833333333,6,4.4,44.69014087,"5"
"C84043","2024",12930.6,7,4.8,44.69014087,"5"
"C84044","2016",8150,6,3.6,13.408757335,"2"
"C84044","2017",8660,7,4.1,13.43421322,"2"
"C84044","2018",9851,8,5.1,13.459669105,"2"
"C84044","2019",10152,7,4.6,13.48512499,"2"
"C84044","2020",10345,7,4.6,13.48512499,"2"
"C84044","2021",10355.6666666667,8,5.1,13.48512499,"2"
"C84044","2022",10479.4,8,4.7,13.48512499,"2"
"C84044","2023",10161.6666666667,8,4.4,13.48512499,"2"
"C84044","2024",10203.8,9,5.2,13.48512499,"2"
"C84045","2016",6851,5,4,12.075060225,"1"
"C84045","2017",6930,5,4,12.57084314,"1"
"C84045","2018",6969,4,3.2,13.066626055,"2"
"C84045","2019",6998,4,3.2,13.56240897,"2"
"C84045","2020",7179,4,3.2,13.56240897,"2"
"C84045","2021",7316.33333333333,5,3.6,13.56240897,"2"
"C84045","2022",7533.1,5,3.5,13.56240897,"2"
"C84045","2023",7714.58333333333,5,3.9,13.56240897,"2"
"C84045","2024",7859.8,7,4.9,13.56240897,"2"
"C84046","2016",8261,7,5.8,36.63145523,"5"
"C84046","2017",8377,7,5.8,36.46461719,"5"
"C84046","2018",8284,6,4.8,36.29777915,"5"
"C84046","2019",8209,7,4.3,36.13094111,"5"
"C84046","2020",8178,5,3.2,36.13094111,"5"
"C84046","2021",8228,6,3.9,36.13094111,"5"
"C84046","2022",8427.4,7,4.4,36.13094111,"5"
"C84046","2023",8601.83333333333,7,4.8,36.13094111,"5"
"C84046","2024",8741,7,5.1,36.13094111,"5"
"C84047","2016",9456,7,6.4,13.7404565175,"2"
"C84047","2017",9602,9,7.2,13.639458395,"2"
"C84047","2018",9719,8,6.8,13.5384602725,"2"
"C84047","2019",9682,9,5.4,13.43746215,"2"
"C84047","2020",9701,9,5.4,13.43746215,"2"
"C84047","2021",9628,9,5.7,13.43746215,"2"
"C84047","2022",9689.5,9,5.4,13.43746215,"2"
"C84047","2023",9751.58333333333,8,5,13.43746215,"2"
"C84047","2024",10004.7,9,5.5,13.43746215,"2"
"C84048","2016",10880,9,12,7.13949895175,"1"
"C84048","2017",10882,9,12,7.1624169155,"1"
"C84048","2018",10938,9,12,7.18533487925,"1"
"C84048","2019",10944,9,12,7.208252843,"1"
"C84048","2020",10934,9,11,7.208252843,"1"
"C84048","2021",5421.5,10,11.4,7.208252843,"1"
"C84049","2016",12109,7,6.4,7.68094948925,"1"
"C84049","2017",12162,7,6.4,7.5940103365,"1"
"C84049","2018",12275,6,5.4,7.50707118375,"1"
"C84049","2019",12373,6,5.2,7.420132031,"1"
"C84049","2020",12391,6,5.2,7.420132031,"1"
"C84049","2021",12368.6666666667,7,6.1,7.420132031,"1"
"C84049","2022",12431.3,7,6.4,7.420132031,"1"
"C84049","2023",12442.75,7,6.3,7.420132031,"1"
"C84049","2024",12332,6,5.8,7.420132031,"1"
"C84051","2016",18319,11,10.5,25.734778045,"4"
"C84051","2017",18661,12,11.7,25.90366669,"4"
"C84051","2018",19190,11,10.8,26.072555335,"4"
"C84051","2019",19536,11,10.8,26.24144398,"4"
"C84051","2020",20009,10,9.8,26.24144398,"4"
"C84051","2021",19354.6666666667,10,10.2,26.24144398,"4"
"C84051","2022",19574.7,11,9.2,26.24144398,"4"
"C84051","2023",19585,12,8.2,26.24144398,"4"
"C84051","2024",19535.9,12,7.8,26.24144398,"4"
"C84052","2016",5971,2,2,12.62701158,"1"
"C84052","2017",6086,2,2,12.62701158,"1"
"C84052","2018",6147,2,2,12.62701158,"1"
"C84053","2016",14543,8,9.5,23.4002070325,"3"
"C84053","2017",14614,8,9.1,23.446877295,"3"
"C84053","2018",14936,8,6.9,23.4935475575,"3"
"C84053","2019",15319,8,7.2,23.54021782,"3"
"C84053","2020",15711,7,6.4,23.54021782,"3"
"C84053","2021",15770.3333333333,7,6.4,23.54021782,"3"
"C84053","2022",15876.8,7,6.4,23.54021782,"3"
"C84053","2023",16083.75,7,6.5,23.54021782,"3"
"C84053","2024",16413.6,7,6.1,23.54021782,"3"
"C84055","2016",12673,6,5.5,16.9926944675,"2"
"C84055","2017",12382,5,4.4,17.107489915,"2"
"C84055","2018",12029,4,3.9,17.2222853625,"2"
"C84055","2019",11982,4,3.9,17.33708081,"2"
"C84055","2020",11972,5,5.2,17.33708081,"2"
"C84055","2021",11749.3333333333,4,4.2,17.33708081,"2"
"C84055","2022",11495.9,4,4.2,17.33708081,"2"
"C84055","2023",11347.1666666667,6,5.7,17.33708081,"2"
"C84055","2024",11236,6,6.3,17.33708081,"2"
"C84057","2016",3143,1,1.3,27.8337565175,"4"
"C84057","2017",3244,1,1,28.337658845,"4"
"C84057","2018",3383,1,1,28.8415611725,"4"
"C84057","2019",3415,1,1,29.3454635,"4"
"C84057","2020",3502,1,1,29.3454635,"4"
"C84057","2021",3732.33333333333,1,1.2,29.3454635,"4"
"C84057","2022",3849.8,1,1.3,29.3454635,"4"
"C84057","2023",3944.66666666667,1,1.3,29.3454635,"4"
"C84057","2024",4078.3,1,1.3,29.3454635,"4"
"C84059","2016",14499,11,8.5,19.7515142475,"3"
"C84059","2017",15165,8,6.9,19.839945385,"3"
"C84059","2018",15575,7,5.9,19.9283765225,"3"
"C84059","2019",15846,9,8.5,20.01680766,"3"
"C84059","2020",16208,8,7.5,20.01680766,"3"
"C84059","2021",16126.6666666667,9,7.3,20.01680766,"3"
"C84059","2022",11855.6,6,5,20.01680766,"3"
"C84059","2023",12061.1666666667,6,5,20.01680766,"3"
"C84059","2024",12294.9,6,5.1,20.01680766,"3"
"C84060","2016",8681,5,3.6,34.82010815,"5"
"C84060","2017",8804,4,3,34.65333322,"5"
"C84060","2018",8876,5,3.3,34.48655829,"5"
"C84060","2019",8953,5,3.3,34.31978336,"5"
"C84060","2020",9070,7,4.6,34.31978336,"5"
"C84060","2021",9063.66666666667,6,4.1,34.31978336,"5"
"C84060","2022",9039.5,6,4.1,34.31978336,"5"
"C84060","2023",9015.33333333333,7,4.7,34.31978336,"5"
"C84060","2024",8880.9,6,4.6,34.31978336,"5"
"C84061","2016",5100,2,2.1,29.3159251275,"4"
"C84061","2017",5185,2,2.1,30.701273795,"4"
"C84061","2018",5234,2,2.1,32.0866224625,"4"
"C84061","2019",9025,3,3.1,33.47197113,"5"
"C84061","2020",9000,3,3.1,33.47197113,"5"
"C84061","2021",8836.66666666667,4,3.6,33.47197113,"5"
"C84061","2022",8877.2,4,3.8,33.47197113,"5"
"C84061","2023",9130.08333333333,4,3.8,33.47197113,"5"
"C84061","2024",9500.5,5,4.5,33.47197113,"5"
"C84063","2016",6594,6,9.6,36.5068804025,"5"
"C84063","2017",6606,6,9.6,36.976644655,"5"
"C84063","2018",6482,6,8.4,37.4464089075,"5"
"C84063","2019",9863,7,8.2,37.91617316,"5"
"C84063","2020",9543,7,7.5,37.91617316,"5"
"C84063","2021",8885,7,6.2,37.91617316,"5"
"C84063","2022",8703.1,7,6.2,37.91617316,"5"
"C84063","2023",8641.16666666667,7,6.2,37.91617316,"5"
"C84063","2024",8677.3,9,6.9,37.91617316,"5"
"C84064","2016",6781,4,4.2,44.6691267775,"5"
"C84064","2017",6941,3,3.1,44.369719755,"5"
"C84064","2018",7214,3,3.1,44.0703127325,"5"
"C84064","2019",7403,3,3.1,43.77090571,"5"
"C84064","2020",7741,3,2.7,43.77090571,"5"
"C84064","2021",7934.33333333333,4,3.3,43.77090571,"5"
"C84064","2022",8371.8,4,3.1,43.77090571,"5"
"C84064","2023",8999.41666666667,5,3.6,43.77090571,"5"
"C84064","2024",9616.6,6,3.9,43.77090571,"5"
"C84065","2016",5118,6,3.3,18.087298935,"2"
"C84065","2017",5250,6,3.3,17.96776273,"2"
"C84065","2018",5416,5,3.6,17.848226525,"2"
"C84065","2019",5607,3,2.1,17.72869032,"2"
"C84065","2020",5472,4,2.7,17.72869032,"2"
"C84065","2021",5342,4,2.7,17.72869032,"2"
"C84065","2022",5391.1,4,2.7,17.72869032,"2"
"C84065","2023",5344.83333333333,3,2.5,17.72869032,"2"
"C84065","2024",5207.5,4,2.8,17.72869032,"2"
"C84066","2016",9353,6,4.7,23.313130495,"3"
"C84066","2017",9514,7,5.9,23.27131576,"3"
"C84066","2018",9508,7,5.9,23.229501025,"3"
