"","Practice.Code","Achievement_AF","Achievement_BP","Achievement_CHD","Achievement_CHOL","Achievement_HF","Achievement_HYP","Achievement_LVSD","Achievement_PAD","Achievement_STIA","Prevalence_AF","Prevalence_BP","Prevalence_CHD","Prevalence_CHOL","Prevalence_HF","Prevalence_HYP","Prevalence_LVSD","Prevalence_PAD","Prevalence_STIA","List.Size_AF","List.Size_BP","List.Size_CHD","List.Size_CHOL","List.Size_HF","List.Size_HYP","List.Size_LVSD","List.Size_PAD","List.Size_STIA"
"3322","B83032",100,100,100,92.5666666666667,100,100,NA,100,100,0.414400414400414,NA,2.59000259000259,NA,0.414400414400414,9.53120953120953,0.370919881305638,0.336700336700337,0.958300958300958,3861,1213,3861,4044,3861,3861,NA,3861,3861
"3323","B83051",100,75.8666666666667,82.1428571428572,100,100,80,NA,100,81.8181818181818,0.0265627766955906,NA,0.168230919072074,NA,0.0531255533911812,2.29325305471932,0.0432525951557094,0.0354170355941208,0.0885425889853019,11294,750,11294,11560,11294,11294,NA,11294,11294
"3324","B83628",100,100,87.7857142857143,100,82.8620689655173,70.96,NA,100,87.7272727272727,0.425215265228022,NA,2.23238014244711,NA,0.488997555012225,8.19602423727012,0.39828431372549,0.499627936642926,0.914212820240246,9407,2219,9407,9792,9407,9407,NA,9407,9407
"3325","B83621",98.551724137931,100,100,100,100,100,NA,100,100,0.461254612546125,NA,2.67527675276753,NA,0.599630996309963,10.2629151291513,0.363141171130277,0.345940959409594,1.1070110701107,4336,1145,4336,4406,4336,4336,NA,4336,4336
"3326","B83653",100,100,100,100,100,99.04,NA,100,100,0.400754361150401,NA,2.4988213107025,NA,0.542197076850542,7.99151343705799,0.295288226986776,0.33003300330033,0.954738330975955,8484,1999,8484,7789,8484,8484,NA,8484,8484
"3327","B83622",100,100,100,100,100,100,NA,100,100,0.584289114910193,NA,2.29387578446224,NA,0.497727764553127,9.11058212508115,0.354526116757268,0.389526076606795,1.25513958017745,4621,1152,4621,4231,4621,4621,NA,4621,4621
"3328","B82053",100,100,100,100,100,100,NA,100,100,2.77113518075679,NA,3.48853565902377,NA,0.928400618933746,16.9995779997187,0.561683697638222,0.851033900689267,2.29990153326769,14218,7651,14218,14777,14218,14218,NA,14218,14218
"3329","Y01118",100,100,100,99.2,100,100,NA,100,96.3636363636364,1.62797708772988,NA,3.4669882423877,NA,0.904431715405487,18.2695206511908,0.587199060481503,0.783840820018089,2.65299969852276,3317,1386,3317,3406,3317,3317,NA,3317,3317
"3330","B83016",91.7241379310345,100,94.7857142857143,44.9666666666667,75.8620689655173,95.6,NA,100,85.7272727272727,0.917209751387883,NA,2.64301230992035,NA,0.724112961622013,10.4755008447985,0.408306112925805,0.687907313540912,1.41202027516292,8286,2466,8286,8572,8286,8286,NA,8286,8286
"3331","B83627",99.7931034482758,96.8666666666667,100,100,94.8275862068966,100,NA,100,100,1.13421550094518,NA,2.78152849041318,NA,0.756143667296786,10.4509856872806,0.321802091713596,0.270051309748852,1.32325141776938,3703,1227,3703,3729,3703,3703,NA,3703,3703
"3332","B83034",100,95,96.5,55.6666666666667,100,83.4,NA,100,100,0.525344313502769,NA,3.18046287093568,NA,0.511145818543234,11.7421553315349,0.340087856029474,0.724123242936249,1.20687207156041,7043,2000,7043,7057,7043,7043,NA,7043,7043
"3333","B83019",100,95.8,88.9285714285714,100,100,87.76,NA,100,96,2.64336270403004,NA,3.45226058067312,NA,0.794453271703019,15.4990611006789,0.417446379732258,0.447782753141702,2.13780153112812,6923,3700,6923,6947,6923,6923,NA,6923,6923
"3334","B83054",100,98.3333333333333,100,100,100,100,NA,100,100,1.86106208888176,NA,3.14455318466228,NA,1.05888015401893,16.8939515482111,0.698856416772554,0.754051018771057,1.97336755976255,6233,2600,6233,6296,6233,6233,NA,6233,6233
"3335","B83045",100,87.5333333333333,100,77.6,96.551724137931,100,NA,100,100,2.01606673876101,NA,3.41418198671404,NA,1.12003707708945,16.043565580102,0.695638580584649,0.826510118955662,2.1087594623822,12946,5657,12946,12794,12946,12946,NA,12946,12946
"3336","B83035",100,100,100,65.1666666666667,77.448275862069,74.36,NA,100,100,0.880932082978119,NA,2.17864923747277,NA,0.65359477124183,11.3005588708914,0.482212719497771,0.454674623472577,1.24088282656058,10557,3133,10557,10991,10557,10557,NA,10557,10557
"3337","B83624",100,91,100,81.0666666666667,100,100,NA,100,100,4.08881821795673,NA,4.00931341927423,NA,1.80021579873928,18.2122778124822,0.746139163630054,0.800726901016526,3.18587086149128,17609,10427,17609,17289,17609,17609,NA,17609,17609
"3338","B83018",100,100,100,58.5666666666667,100,100,NA,100,100,1.99483120659021,NA,3.10127604587304,NA,1.1549022774996,15.5629139072848,0.655685271069886,0.597641738006784,1.81715393312873,12382,5581,12382,12506,12382,12382,NA,12382,12382
"3339","B83002",99.448275862069,87.6666666666667,94.6785714285714,95.7,95.7241379310345,95.24,NA,100,95.7272727272727,3.14916085234773,NA,3.79030737318499,NA,1.07486328493306,15.9532340184801,0.279121697059918,0.490288515934377,2.16858382047897,5303,2969,5303,5374,5303,5303,NA,5303,5303
"3340","B83052",100,100,99.3928571428571,100,100,100,NA,100,94.8181818181818,0.765538359678888,NA,2.64421087478275,NA,0.757262269303981,11.863775552429,0.364151325106211,0.533807829181495,1.33245055036001,24166,7011,24166,24715,24166,24166,NA,24166,24166
"3341","B83038",92.2413793103448,75.1333333333333,98.6428571428571,92.3,99.7241379310345,83.12,NA,100,99.9090909090909,1.25752364574377,NA,2.83211521926053,NA,0.795356835769561,12.4946259673259,0.388442505188102,0.451418744625967,1.45098882201204,18608,6324,18608,18793,18608,18608,NA,18608,18608
"3342","B83008",100,100,100,100,100,100,NA,100,100,1.15193342129301,NA,3.31371155993098,NA,1.19760479041916,10.534862478433,0.829212248364054,0.568354815792145,1.60357251598498,19706,6331,19706,20019,19706,19706,NA,19706,19706
"3343","B83025",97.9310344827586,97.8666666666667,100,100,100,98.32,NA,100,100,0.529100529100529,NA,2.82953761214631,NA,0.759144237405107,10.8580630319761,0.403949730700179,0.506096158270071,0.82815734989648,4347,1376,4347,4456,4347,4347,NA,4347,4347
"3344","B83029",100,100,100,100,100,85.52,NA,100,100,2.38235294117647,NA,3.44117647058824,NA,1.11764705882353,17.3039215686275,0.640646560220777,1.06862745098039,2.26470588235294,10200,4662,10200,10146,10200,10200,NA,10200,10200
"3345","B83012",100,100,100,100,100,100,NA,100,100,1.39744414820263,NA,2.88682541141859,NA,0.818240323618645,12.4115105267997,0.463509951831319,0.634366093591983,1.55373724372529,10877,3788,10877,11003,10877,10877,NA,10877,10877
"3346","B83033",100,84.0666666666667,100,89.5,100,89.76,NA,100,100,2.71899846962845,NA,4.11934596752851,NA,1.25651558562601,15.7075954756234,0.581870974432244,0.881401958415317,2.3680486036798,86907,42504,86907,86789,86907,86907,NA,86907,86907
"3347","B83661",100,99.8,100,100,100,100,NA,100,100,0.467445742904841,NA,2.33722871452421,NA,0.567612687813022,12.2537562604341,0.268726906281491,0.300500834724541,1.23539232053422,2995,843,2995,2977,2995,2995,NA,2995,2995
"3348","B83056",100,100,100,100,100,100,NA,100,100,2.33250620347395,NA,3.37468982630273,NA,1.62531017369727,16.3275434243176,1.12618067328651,0.905707196029777,2.13399503722084,8060,3407,8060,8258,8060,8060,NA,8060,8060
"3349","B83611",100,82.2,98.6428571428571,72.5,72.7586206896552,97.44,NA,100,96,0.471262243577897,NA,1.95897246350028,NA,0.711513583441138,9.12955091480318,0.303300624442462,0.286453520606173,1.21049713546479,10822,2758,10822,11210,10822,10822,NA,10822,10822
"3350","B83031",75.1724137931035,100,97.8571428571428,78.4,83.8275862068965,85.92,NA,100,89.9090909090909,2.62610504420177,NA,2.83411336453458,NA,0.390015600624025,18.3047321892876,0.380035469977198,0.546021840873635,2.21008840353614,3846,2025,3846,3947,3846,3846,NA,3846,3846
"3351","B83659",100,100,100,91.5666666666667,100,98.8,NA,100,97.0909090909091,0.224466891133558,NA,2.97418630751964,NA,0.869809203142537,13.7485970819304,0.560149373166178,0.757575757575757,1.34680134680135,3564,983,3564,3749,3564,3564,NA,3564,3564
"3352","B83010",77.448275862069,71.6666666666667,100,34.7333333333333,92.448275862069,76.72,NA,100,100,1.73576671295378,NA,3.35250942273358,NA,0.773656020630827,16.2566951001785,0.45121828938133,0.71414401904384,1.80519738147193,10082,4028,10082,9973,10082,10082,NA,10082,10082
"3353","B83629",100,100,100,89.3333333333333,100,100,NA,100,100,0.812215724496426,NA,2.63157894736842,NA,0.649772579597141,14.2300194931774,0.535096002518099,0.617283950617284,1.42949967511371,3078,995,3078,3177,3078,3078,NA,3078,3078
"3354","B83614",100,100,100,100,100,100,NA,100,99.1818181818182,0.482534354348054,NA,2.62246931710899,NA,0.702821776985209,10.1437113185776,0.327835262780453,0.167838036294975,0.98604846323298,9533,2339,9533,9761,9533,9533,NA,9533,9533
"3355","B83026",99.551724137931,100,92.0357142857143,100,100,83.76,NA,100,97.6363636363636,0.417726116963313,NA,2.08863058481656,NA,0.563022157646204,8.4271703596077,0.40174672489083,0.38140210679259,0.726480203414457,5506,1307,5506,5725,5506,5506,NA,5506,5506
"3356","B83042",100,100,100,100,100,100,NA,100,100,1.54664088931851,NA,3.27452875785404,NA,0.882068632189464,14.3668438859352,0.736583654857945,0.749154180763654,1.69163847269212,8276,3129,8276,8553,8276,8276,NA,8276,8276
"3357","B83063",100,95.2666666666667,100,100,100,100,NA,100,100,1.91126955832838,NA,2.87185581303228,NA,0.995246583481878,17.4242424242424,0.705128205128205,0.638740344622698,1.96078431372549,20196,8190,20196,20280,20196,20196,NA,20196,20196
"3358","B83009",92.4137931034483,95.9333333333333,100,100,100,100,NA,100,100,2.10683262025152,NA,3.26721120186698,NA,1.23168676260858,17.2954751717879,0.94285895083212,0.836250486192143,2.09386749643459,15426,6992,15426,15803,15426,15426,NA,15426,15426
"3359","B83058",100,95.8666666666667,97.8571428571429,100,100,92,NA,100,100,0.419563653800048,NA,2.22968113162311,NA,0.395588587868617,7.70798369695517,0.136798905608755,0.311675857108607,0.767202109805802,8342,1913,8342,8772,8342,8342,NA,8342,8342
"3360","B83642",100,100,100,100,100,100,NA,100,94.8181818181818,0.519480519480519,NA,3.2987012987013,NA,1.06493506493507,14.025974025974,0.512462147682273,0.311688311688312,1.35064935064935,3850,1176,3850,4293,3850,3850,NA,3850,3850
"3361","B83604",100,100,96.8571428571429,100,100,100,NA,100,100,0.661072972285787,NA,2.6188660055937,NA,0.711924739384694,11.7976099669464,0.443303779748017,0.15255530129672,1.06788710907704,3933,1142,3933,4286,3933,3933,NA,3933,3933
"3362","B83055",100,82.9333333333333,100,100,100,97,NA,100,99.2727272727273,1.28312999579302,NA,2.79343710559529,NA,1.07278081615482,12.1371476651241,1.07207039722377,0.652082456878418,1.46823727387463,23770,11150,23770,32274,23770,23770,NA,23770,23770
"3363","B83064",100,100,100,100,85.5172413793103,100,NA,100,99.5454545454545,1.71325518485122,NA,2.79531109107304,NA,0.9107303877367,15.0225428313796,0.582267313630348,0.793507664562669,1.95671776375113,11090,4385,11090,11335,11090,11090,NA,11090,11090
"3364","B83039",100,100,100,100,100,100,NA,100,100,2.435987882309,NA,3.13731999834004,NA,2.26169232684566,17.1888616840271,1.19787780817375,0.788479893762709,2.07909698302693,24097,11455,24097,24126,24097,24097,NA,24097,24097
"3365","B83067",100,100,100,100,100,100,NA,100,100,2.28957981006895,NA,3.34330688174841,NA,0.637439833485105,16.5734356706127,0.322955690479266,0.559385976323663,2.27657083387537,7687,4092,7687,7741,7687,7687,NA,7687,7687
"3366","B83020",97.6206896551724,98.7333333333333,100,100,100,100,NA,100,100,2.00707729735707,NA,3.21242950348336,NA,0.995244940838217,18.5004976224704,0.724400871459695,0.83489992259206,1.83014486343028,18086,8391,18086,18360,18086,18086,NA,18086,18086
"3367","B83037",100,86.0666666666667,100,99.6333333333333,100,85.4,NA,100,100,2.85040298800865,NA,3.82347159425988,NA,1.2089640259485,19.3532533909967,0.575568125434157,0.825633968940437,2.37861214861411,10174,5499,10174,10077,10174,10174,NA,10174,10174
"3368","B83005",100,100,100,100,100,100,NA,100,100,0.801717967072298,NA,2.51968503937008,NA,0.486757337151038,10.9234073013601,0.25369978858351,0.672870436649964,1.40300644237652,6985,2034,6985,7095,6985,6985,NA,6985,6985
"3369","B83015",100,100,100,99.9,100,100,NA,100,100,1.78633975481611,NA,3.03561004086398,NA,1.26094570928196,13.8237011091652,0.82721659093557,0.817279626386456,1.69293636894337,8565,3077,8565,8583,8565,8565,NA,8565,8565
"3370","B82007",100,99.1333333333333,100,100,100,100,NA,100,100,3.51795623494922,NA,4.31368443094964,NA,1.37158412731651,22.3536802429065,0.820693953874922,1.43440477436918,2.90021987226468,9551,6026,9551,9626,9551,9551,NA,9551,9551
"3371","B83626",84.6206896551724,100,100,74.3666666666667,100,98.52,NA,100,97.2727272727273,0.383729854182655,NA,2.30237912509593,NA,0.368380660015349,7.93553338449731,0.277093596059113,0.2455871066769,1.15118956254797,6515,1621,6515,6496,6515,6515,NA,6515,6515
"3372","B83028",74.6206896551724,84.7333333333333,100,62.1,73.7931034482759,88.32,NA,100,91.4545454545454,1.98245934587977,NA,3.41677325050247,NA,0.959254522199891,13.3564772519642,0.466861955327719,0.666910286862781,1.89110177233693,10946,4971,10946,10924,10946,10946,NA,10946,10946
"3373","H84007",100,74.3333333333333,100,99.6,100,95.24,NA,100,100,1.52284263959391,NA,1.84916606236403,NA,0.640560792845057,10.4060913705584,0.308451573103023,0.290065264684554,1.24486342760454,8274,3915,8274,8105,8274,8274,NA,8274,8274
"3374","H83028",100,100,100,100,100,100,NA,100,100,1.49901788483407,NA,2.83262689961749,NA,0.661635480202626,11.7130156104621,0.362976406533575,0.485888555773803,1.39563734105241,9673,4050,9673,9918,9673,9673,NA,9673,9673
"3375","H83008",100,81.8666666666667,94.9285714285714,99.3666666666667,100,87.8,NA,100,100,1.52770585189021,NA,2.48575867426204,NA,0.517866390471258,13.2314862765407,0.0745526838966203,0.233039875712066,1.26877265665458,3862,1551,3862,4024,3862,3862,NA,3862,3862
"3376","H85656",100,66.3333333333333,81.6428571428572,64.1,88.1034482758621,67.64,NA,100,93.2727272727273,0.597329585382994,NA,2.40688685874912,NA,0.298664792691497,9.18833450456781,0.0701754385964912,0.263527758257203,0.948699929725931,5692,2086,5692,5700,5692,5692,NA,5692,5692
"3377","H85065",100,100,100,98.4,100,100,NA,100,100,0.823045267489712,NA,1.80612711476909,NA,0.457247370827618,9.99085505258345,0.130349771887899,0.274348422496571,0.868770004572474,4374,1449,4374,4603,4374,4374,NA,4374,4374
"3378","H83033",100,100,100,100,100,100,NA,100,100,1.10483672968328,NA,2.11146575006138,NA,0.392830837220722,14.7802602504297,0.213573801613669,0.319175055241836,1.12938865700958,4073,1490,4073,4214,4073,4073,NA,4073,4073
"3379","H83037",100,93.2666666666667,100,100,100,100,NA,100,100,1.5070108766872,NA,2.2015463242039,NA,0.524177696239025,12.0298781286856,0.103305785123967,0.314506617743415,1.6642641855589,7631,3042,7631,7744,7631,7631,NA,7631,7631
"3380","H85637",100,82.1333333333333,87.6428571428572,100,100,26.6,NA,100,95,0.979653353428787,NA,2.63752825923135,NA,0.904295403165034,13.413715146948,0.389408099688474,0.0753579502637528,1.05501130369254,1327,657,1327,1284,1327,1327,NA,1327,1327
"3381","H85066",100,100,100,100,100,94.68,NA,100,100,0.880807664571958,NA,0.89110950860204,NA,0.355413619037808,6.23261563819924,0.218023255813953,0.190584114556506,0.705676316060575,19414,5996,19414,20640,19414,19414,NA,19414,19414
"3382","H85111",100,74.5333333333333,100,100,100,100,NA,100,100,0.945010789493266,NA,1.45844184835181,NA,0.662251655629139,7.89493265867996,0.351468111591125,0.327405312895305,1.23521095319592,13439,3804,13439,13657,13439,13439,NA,13439,13439
"3383","H85049",100,100,100,100,100,100,NA,100,100,1.14831211953514,NA,0.885445489762037,NA,0.359712230215827,5.40951853901494,0.241511578349197,0.0276701715550636,0.622578859988932,7228,2371,7228,7039,7228,7228,NA,7228,7228
